race_id,horse_id,position
rac_11547783,hrs_40205879,3
rac_11547783,hrs_21461636,4
rac_11547783,hrs_38018316,5
rac_11547783,hrs_37889747,6
rac_11547783,hrs_38792579,7
rac_11547783,hrs_34652324,8
rac_11547783,hrs_14764932,F
rac_11547679,hrs_38030790,1
rac_11547679,hrs_8110403,2
rac_11547679,hrs_32982348,3
rac_11547679,hrs_33135837,4
rac_11547744,hrs_29622012,1
rac_11547744,hrs_34073074,2
rac_11547744,hrs_30096794,PU
rac_11547653,hrs_20550040,1
rac_11547653,hrs_13368593,2
rac_11547653,hrs_16929094,3
rac_11547653,hrs_13456030,4
rac_11547770,hrs_38130638,1
rac_11547770,hrs_35335769,2
rac_11547770,hrs_47577334,3
rac_11547770,hrs_35335930,4
rac_11547770,hrs_41596800,5
rac_11547770,hrs_34457437,6
rac_11547770,hrs_37890643,7
rac_11547770,hrs_39959486,8
rac_11547770,hrs_38305400,9
rac_11547770,hrs_39020912,10
rac_11547770,hrs_47837083,11
rac_11547770,hrs_45413214,PU
rac_11547705,hrs_38089142,1
rac_11547705,hrs_34788698,2
rac_11547757,hrs_17274131,1
rac_11547757,hrs_20049841,2
rac_11547757,hrs_33080817,3
rac_11547757,hrs_24758636,4
rac_11547757,hrs_32751138,5
rac_11547718,hrs_40132806,1
rac_11547718,hrs_39768624,2
rac_11547718,hrs_38532424,3
rac_11547796,hrs_32500069,1
rac_11547796,hrs_29945048,2
rac_11547796,hrs_34473873,3
rac_11547796,hrs_40918556,4
rac_11547796,hrs_35416787,5
rac_11547796,hrs_12095790,6
rac_11547796,hrs_15288693,F
rac_11581206,hrs_36515738,1
rac_11581206,hrs_31982447,2
rac_11581206,hrs_29538572,3
rac_11581206,hrs_22111544,4
rac_11581206,hrs_36528079,5
rac_11581206,hrs_36528093,6
rac_11581206,hrs_6988191,7
rac_11581206,hrs_25825492,8
rac_11581206,hrs_22372623,9
rac_11549941,hrs_35881244,1
rac_11549941,hrs_33876122,2
rac_11549941,hrs_36454103,3
rac_11549941,hrs_22487976,4
rac_11549941,hrs_34571201,5
rac_11549941,hrs_7274211,6
rac_11549941,hrs_24064544,7
rac_11549941,hrs_35015449,8
rac_11549941,hrs_41939191,9
rac_11549941,hrs_24735053,10
rac_11549941,hrs_22131060,11
rac_11549993,hrs_40919452,1
rac_11549993,hrs_44816646,2
rac_11549993,hrs_43636516,3
rac_11549993,hrs_39962321,4
rac_11549993,hrs_41263726,5
rac_11549993,hrs_43002540,6
rac_11549993,hrs_45568481,7
rac_11549993,hrs_46078074,8
rac_11549993,hrs_39961187,9
rac_11549993,hrs_47869045,10
rac_11549967,hrs_25538730,1
rac_11549967,hrs_24102288,2
rac_11549967,hrs_37275399,3
rac_11549967,hrs_21986076,4
rac_11549967,hrs_21964040,5
rac_11549967,hrs_30123261,6
rac_11549967,hrs_24506272,7
rac_11549967,hrs_31660699,8
rac_11549954,hrs_38648855,1
rac_11549954,hrs_32372515,2
rac_11549954,hrs_13021274,3
rac_11549954,hrs_35767543,4
rac_11549954,hrs_36207486,5
rac_11549954,hrs_27166279,6
rac_11549954,hrs_18046084,7
rac_11549954,hrs_10108693,8
rac_11549954,hrs_27166307,9
rac_11581193,hrs_50809738,1
rac_11581193,hrs_50875153,2
rac_11581193,hrs_47985686,3
rac_11581193,hrs_50875146,4
rac_11581193,hrs_44384564,5
rac_11581193,hrs_28891653,6
rac_11581193,hrs_45055507,7
rac_11549915,hrs_44786574,1
rac_11549915,hrs_39961873,2
rac_11549915,hrs_42226366,3
rac_11549915,hrs_49821674,4
rac_11549915,hrs_50668093,5
rac_11549915,hrs_33260801,6
rac_11549915,hrs_50036420,7
rac_11547627,hrs_34976137,1
rac_11547627,hrs_38884552,2
rac_11547627,hrs_32853219,3
rac_11547627,hrs_27315575,4
rac_11547627,hrs_33774664,5
rac_11547627,hrs_31965339,6
rac_11547627,hrs_29906555,7
rac_11547627,hrs_35321951,8
rac_11547627,hrs_32682818,PU
rac_11549980,hrs_32443593,1
rac_11549980,hrs_14107884,2
rac_11549980,hrs_25893812,3
rac_11549980,hrs_29577100,4
rac_11549980,hrs_39128726,5
rac_11549980,hrs_19138889,6
rac_11549980,hrs_39077507,7
rac_11549980,hrs_27153476,8
rac_11549980,hrs_29906835,9
rac_11549980,hrs_21686560,10
rac_11547562,hrs_46850965,1
rac_11547562,hrs_41190121,2
rac_11547562,hrs_47577320,3
rac_11547562,hrs_49907004,4
rac_11547562,hrs_50875132,5
rac_11547588,hrs_28532679,1
rac_11547588,hrs_37701426,2
rac_11547588,hrs_34557495,3
rac_11547588,hrs_23157722,4
rac_11547588,hrs_25795413,5
rac_11547588,hrs_40394452,6
rac_11547588,hrs_29829177,7
rac_11549928,hrs_36273699,1
rac_11549928,hrs_30124675,2
rac_11549928,hrs_28221466,3
rac_11549928,hrs_36665118,4
rac_11549928,hrs_36273636,5
rac_11549928,hrs_26692736,6
rac_11549928,hrs_36080058,7
rac_11549928,hrs_23706872,8
rac_11549928,hrs_24617320,9
rac_11549928,hrs_27902644,10
rac_11547536,hrs_22625561,1
rac_11547536,hrs_33790855,2
rac_11547536,hrs_27166384,3
rac_11547536,hrs_21229467,4
rac_11547536,hrs_28517377,5
rac_11547536,hrs_20596933,6
rac_11547536,hrs_38370836,F
rac_11547640,hrs_39940733,1
rac_11547640,hrs_29523389,2
rac_11547640,hrs_37353932,3
rac_11547640,hrs_39020919,4
rac_11547640,hrs_40591950,5
rac_11547640,hrs_46449746,6
rac_11547640,hrs_33432973,PU
rac_11547640,hrs_33598803,PU
rac_11547640,hrs_38792565,PU
rac_11547640,hrs_40591978,PU
rac_11547640,hrs_43826860,PU
rac_11547549,hrs_34623267,1
rac_11547549,hrs_29409408,2
rac_11547549,hrs_28903707,3
rac_11547549,hrs_20636553,4
rac_11547549,hrs_28110229,5
rac_11547549,hrs_30865751,6
rac_11547549,hrs_20016570,7
rac_11547549,hrs_35553266,8
rac_11547549,hrs_35123781,9
rac_11547549,hrs_22318338,10
rac_11547549,hrs_23897321,PU
rac_11547549,hrs_29816059,PU
rac_11547601,hrs_29012739,1
rac_11547601,hrs_412653129,2
rac_11547601,hrs_40669139,3
rac_11547601,hrs_34962018,4
rac_11547601,hrs_28903714,5
rac_11547601,hrs_34153105,PU
rac_11547601,hrs_40625319,PU
rac_11547523,hrs_36515808,1
rac_11547523,hrs_26063051,2
rac_11547523,hrs_18687368,3
rac_11547523,hrs_24758412,4
rac_11547523,hrs_35335734,5
rac_11547614,hrs_27697257,1
rac_11547614,hrs_38188808,2
rac_11547614,hrs_17938725,3
rac_11547614,hrs_37096101,4
rac_11547614,hrs_21327663,5
rac_11547497,hrs_38188815,1
rac_11547497,hrs_38884594,2
rac_11547497,hrs_34253702,3
rac_11547497,hrs_27982913,4
rac_11547497,hrs_21221697,5
rac_11547575,hrs_19935748,1
rac_11547575,hrs_17003763,2
rac_11547575,hrs_29829373,F
rac_11547575,hrs_29226274,PU
rac_11547575,hrs_32568655,UR
rac_11547510,hrs_34456849,1
rac_11547510,hrs_47588044,2
rac_11547510,hrs_50187809,3
rac_11547510,hrs_29802108,4
rac_11547510,hrs_38684429,5
rac_11547510,hrs_33165335,6
rac_11547510,hrs_32653733,7
rac_11547510,hrs_38579324,8
rac_11547510,hrs_46169200,9
rac_11547510,hrs_39827158,PU
rac_11550123,hrs_25745867,1
rac_11550123,hrs_35336420,2
rac_11550123,hrs_26116685,3
rac_11550123,hrs_33875478,4
rac_11550123,hrs_24064138,5
rac_11550123,hrs_27794781,6
rac_11550123,hrs_36484931,7
rac_11581700,hrs_40918822,1
rac_11581700,hrs_48922174,2
rac_11581700,hrs_40920705,3
rac_11581700,hrs_41939156,4
rac_11581700,hrs_50339779,5
rac_11581700,hrs_47621539,6
rac_11581700,hrs_50936081,7
rac_11581700,hrs_50339807,8
rac_11550149,hrs_43228276,1
rac_11550149,hrs_40918857,2
rac_11550149,hrs_41152993,2
rac_11550149,hrs_50875139,4
rac_11550149,hrs_50841994,5
rac_11550149,hrs_40514663,6
rac_11550149,hrs_50936074,7
rac_11550149,hrs_50936088,8
rac_11550149,hrs_50755418,9
rac_11550110,hrs_50936060,1
rac_11550110,hrs_50907185,2
rac_11550110,hrs_50936053,3
rac_11550110,hrs_49907046,4
rac_11550110,hrs_44816611,5
rac_11550110,hrs_46169606,6
rac_11550110,hrs_44075745,7
rac_11550110,hrs_47869094,8
rac_11550097,hrs_37407818,1
rac_11550097,hrs_46816252,2
rac_11550097,hrs_35149352,3
rac_11550097,hrs_30192414,4
rac_11550097,hrs_21794619,5
rac_11550097,hrs_33875443,6
rac_11550097,hrs_43003429,7
rac_11550097,hrs_41130201,8
rac_11550175,hrs_32180645,1
rac_11550175,hrs_36738604,2
rac_11550175,hrs_47807319,3
rac_11550175,hrs_26607371,4
rac_11550175,hrs_24311434,5
rac_11550175,hrs_21995400,6
rac_11550175,hrs_39848634,7
rac_11550175,hrs_31451308,8
rac_11547848,hrs_29422442,1
rac_11547848,hrs_23558661,2
rac_11547848,hrs_32568767,3
rac_11547848,hrs_27997354,4
rac_11547848,hrs_18512935,5
rac_11550162,hrs_41782440,1
rac_11550162,hrs_37932342,2
rac_11550162,hrs_23690562,3
rac_11550162,hrs_41130411,4
rac_11550162,hrs_31356332,5
rac_11550162,hrs_34472578,6
rac_11547978,hrs_46547165,1
rac_11547978,hrs_50936025,2
rac_11547978,hrs_50841980,3
rac_11547978,hrs_48953114,4
rac_11547978,hrs_46547172,5
rac_11547978,hrs_50936018,6
rac_11547978,hrs_50936011,7
rac_11547978,hrs_48953107,8
rac_11547978,hrs_48082713,9
rac_11547978,hrs_46914112,10
rac_11547978,hrs_50590295,11
rac_11547978,hrs_46914091,12
rac_11547874,hrs_33080761,1
rac_11547874,hrs_35388983,2
rac_11547874,hrs_38417582,3
rac_11547874,hrs_38174255,4
rac_11547874,hrs_21659897,5
rac_11550136,hrs_41152986,1
rac_11550136,hrs_42451892,2
rac_11550136,hrs_41325249,3
rac_11550136,hrs_39962874,4
rac_11550136,hrs_41938680,5
rac_11550136,hrs_41269263,6
rac_11550136,hrs_47098926,7
rac_11550136,hrs_41441918,8
rac_11547913,hrs_35402465,1
rac_11547913,hrs_32682552,2
rac_11547913,hrs_18571707,3
rac_11547913,hrs_35136934,4
rac_11547913,hrs_33774657,PU
rac_11547822,hrs_24141446,1
rac_11547822,hrs_24846087,2
rac_11547822,hrs_27251532,3
rac_11547822,hrs_8767668,4
rac_11547965,hrs_41346662,1
rac_11547965,hrs_36273587,2
rac_11547965,hrs_46759097,3
rac_11547965,hrs_40591943,4
rac_11547965,hrs_45157763,5
rac_11547861,hrs_18529770,1
rac_11547861,hrs_37790389,2
rac_11547861,hrs_22259517,3
rac_11547861,hrs_32180603,4
rac_11547861,hrs_41191367,F
rac_11547926,hrs_29394435,1
rac_11547926,hrs_24206119,2
rac_11547926,hrs_26740679,3
rac_11547926,hrs_32653551,4
rac_11547926,hrs_28706944,5
rac_11547900,hrs_38203221,1
rac_11547900,hrs_38433486,2
rac_11547900,hrs_37505223,3
rac_11547900,hrs_32197242,4
rac_11547939,hrs_29593011,1
rac_11547939,hrs_29295357,2
rac_11547939,hrs_22381555,3
rac_11547939,hrs_21670138,4
rac_11547939,hrs_34788761,5
rac_11547887,hrs_39959395,1
rac_11547887,hrs_40095650,2
rac_11547887,hrs_39431574,3
rac_11547887,hrs_48082622,4
rac_11547887,hrs_41442940,5
rac_11547887,hrs_35123550,6
rac_11547952,hrs_44975014,1
rac_11547952,hrs_47377526,2
rac_11547952,hrs_25180078,PU
rac_11547952,hrs_39169690,PU
rac_11547835,hrs_35039319,1
rac_11582558,hrs_36079939,1
rac_11582558,hrs_36696289,2
rac_11582558,hrs_36515157,3
rac_11582558,hrs_43984206,4
rac_11582558,hrs_25312588,5
rac_11582558,hrs_6138874,6
rac_11582558,hrs_35742427,7
rac_11550253,hrs_34471549,1
rac_11550253,hrs_26554759,2
rac_11550253,hrs_30765140,3
rac_11550253,hrs_25386998,4
rac_11550253,hrs_14603029,5
rac_11550253,hrs_40353425,6
rac_11550253,hrs_31117996,7
rac_11550266,hrs_42226205,1
rac_11550266,hrs_44481290,2
rac_11550266,hrs_45791900,3
rac_11550266,hrs_42554281,4
rac_11550266,hrs_45377955,5
rac_11550266,hrs_42943936,6
rac_11550266,hrs_39190494,7
rac_11550266,hrs_46667957,8
rac_11550188,hrs_29227226,1
rac_11550188,hrs_19645787,2
rac_11550188,hrs_40514684,3
rac_11550188,hrs_29228878,4
rac_11550188,hrs_30765133,5
rac_11550188,hrs_21678804,6
rac_11550188,hrs_21649334,7
rac_11550201,hrs_49821667,1
rac_11550201,hrs_36354052,2
rac_11550201,hrs_50965614,3
rac_11550201,hrs_49907032,4
rac_11550201,hrs_50965628,5
rac_11550227,hrs_45346133,1
rac_11550227,hrs_42226156,2
rac_11550227,hrs_41072570,3
rac_11550227,hrs_41564915,4
rac_11550227,hrs_44417625,5
rac_11550227,hrs_41304725,6
rac_11550227,hrs_42261898,7
rac_11548069,hrs_40494083,1
rac_11548069,hrs_48112211,2
rac_11548069,hrs_39699072,3
rac_11548069,hrs_36273559,4
rac_11548069,hrs_50965586,5
rac_11548069,hrs_46850909,6
rac_11548069,hrs_50965600,7
rac_11548147,hrs_13579356,1
rac_11548147,hrs_22513953,2
rac_11548147,hrs_24494092,3
rac_11548147,hrs_23425752,4
rac_11548147,hrs_8872024,5
rac_11548147,hrs_18705372,6
rac_11550214,hrs_31395399,1
rac_11550214,hrs_23055837,2
rac_11550214,hrs_24845842,3
rac_11550214,hrs_31082940,4
rac_11550214,hrs_34775195,5
rac_11550214,hrs_30124703,6
rac_11550214,hrs_32499901,7
rac_11550214,hrs_34472123,8
rac_11550214,hrs_25637416,9
rac_11550214,hrs_22731541,10
rac_11550214,hrs_35389060,11
rac_11548030,hrs_47807151,1
rac_11548030,hrs_34760131,2
rac_11548030,hrs_41191423,3
rac_11548030,hrs_20183793,4
rac_11548030,hrs_37381631,5
rac_11548030,hrs_39827256,6
rac_11548030,hrs_33110525,7
rac_11548030,hrs_47098786,8
rac_11548030,hrs_32568648,PU
rac_11548030,hrs_33096700,PU
rac_11548095,hrs_20828682,1
rac_11548095,hrs_29855175,2
rac_11548095,hrs_22722637,3
rac_11548095,hrs_19867372,4
rac_11548095,hrs_33904787,F
rac_11550240,hrs_28535199,1
rac_11550240,hrs_29228612,2
rac_11550240,hrs_18518192,3
rac_11550240,hrs_32443656,4
rac_11550240,hrs_35446432,5
rac_11548173,hrs_30315586,1
rac_11548173,hrs_38002594,2
rac_11548173,hrs_21676249,3
rac_11548173,hrs_28220640,4
rac_11548173,hrs_25213475,5
rac_11548173,hrs_20260688,6
rac_11548043,hrs_37890629,1
rac_11548043,hrs_34456562,2
rac_11548043,hrs_34652674,3
rac_11548043,hrs_39826864,4
rac_11548043,hrs_21395059,5
rac_11548043,hrs_40225353,6
rac_11548043,hrs_412693477,7
rac_11548043,hrs_37987957,PU
rac_11548043,hrs_40075588,PU
rac_11548108,hrs_29326920,1
rac_11548108,hrs_17474457,2
rac_11548108,hrs_37890062,3
rac_11548108,hrs_39827088,4
rac_11548108,hrs_29736420,5
rac_11548108,hrs_22906947,6
rac_11548108,hrs_17847522,PU
rac_11548199,hrs_9328690,1
rac_11548199,hrs_20730633,2
rac_11548199,hrs_27877129,3
rac_11548199,hrs_27877241,4
rac_11548199,hrs_23921653,5
rac_11548199,hrs_29295378,F
rac_11548199,hrs_29829268,PU
rac_11548199,hrs_34759865,PU
rac_11547991,hrs_18415061,1
rac_11547991,hrs_19390784,2
rac_11547991,hrs_19807039,3
rac_11547991,hrs_18323725,4
rac_11547991,hrs_22857457,5
rac_11547991,hrs_16490593,6
rac_11547991,hrs_22983198,PU
rac_11547991,hrs_27428765,PU
rac_11547991,hrs_27781600,UR
rac_11548082,hrs_29735356,1
rac_11548082,hrs_26740252,2
rac_11548082,hrs_29917580,3
rac_11548082,hrs_35321762,4
rac_11548212,hrs_34948501,1
rac_11548212,hrs_37790144,2
rac_11548212,hrs_23906099,3
rac_11548212,hrs_23333016,4
rac_11548212,hrs_24277225,5
rac_11548212,hrs_34542550,6
rac_11548004,hrs_32882276,1
rac_11548004,hrs_41052578,2
rac_11548004,hrs_32683357,3
rac_11548004,hrs_42680617,4
rac_11548004,hrs_38130610,5
rac_11548004,hrs_48499241,6
rac_11548004,hrs_47655489,7
rac_11548134,hrs_46108146,1
rac_11548134,hrs_37220204,2
rac_11548134,hrs_22771840,3
rac_11548134,hrs_40942125,4
rac_11548134,hrs_39296446,PU
rac_11548160,hrs_29917524,1
rac_11548160,hrs_18571861,2
rac_11548160,hrs_17664864,3
rac_11548160,hrs_12068056,4
rac_11548160,hrs_33165188,5
rac_11548160,hrs_24206007,UR
rac_11548017,hrs_33080656,1
rac_11548017,hrs_28220766,2
rac_11548017,hrs_29012774,3
rac_11548017,hrs_29326864,4
rac_11548017,hrs_29907031,5
rac_11548017,hrs_27794109,6
rac_11548017,hrs_17003777,PU
rac_11548017,hrs_22782872,PU
rac_11548017,hrs_27888812,PU
rac_11548121,hrs_33660186,1
rac_11548121,hrs_39109532,2
rac_11548121,hrs_39109504,3
rac_11548225,hrs_33080887,1
rac_11548225,hrs_30454466,2
rac_11548225,hrs_34373787,3
rac_11548225,hrs_39259983,4
rac_11548225,hrs_21341523,5
rac_11548225,hrs_36386749,6
rac_11548225,hrs_22616713,PU
rac_11548225,hrs_40687493,PU
rac_11548225,hrs_47869031,PU
rac_11548056,hrs_37702217,1
rac_11548056,hrs_39901106,2
rac_11548056,hrs_20050653,3
rac_11548056,hrs_18518843,4
rac_11548056,hrs_47192222,5
rac_11548186,hrs_22814953,1
rac_11548186,hrs_26145763,2
rac_11548186,hrs_39547746,3
rac_11548186,hrs_32180666,4
rac_11548186,hrs_36528184,BD
rac_11548186,hrs_40095692,F
rac_11548186,hrs_47033077,UR
rac_11550305,hrs_36316259,1
rac_11550305,hrs_35335657,2
rac_11550305,hrs_33205193,3
rac_11550305,hrs_35459018,4
rac_11550305,hrs_30455362,5
rac_11550305,hrs_21673134,6
rac_11550305,hrs_36079897,7
rac_11550305,hrs_18882045,8
rac_11550305,hrs_34473488,9
rac_11550344,hrs_46326945,1
rac_11550344,hrs_27206690,2
rac_11550344,hrs_26187294,3
rac_11550344,hrs_19173161,4
rac_11550344,hrs_21082873,5
rac_11550344,hrs_40766747,6
rac_11550344,hrs_33302521,7
rac_11550344,hrs_30628437,8
rac_11550344,hrs_20102250,9
rac_11550344,hrs_22241478,10
rac_11550292,hrs_36515619,1
rac_11550292,hrs_28431886,2
rac_11550292,hrs_22163995,3
rac_11550292,hrs_27027343,4
rac_11550292,hrs_30123457,5
rac_11550292,hrs_35149156,6
rac_11550292,hrs_24907519,7
rac_11550292,hrs_32180323,8
rac_11550292,hrs_41263705,9
rac_11550292,hrs_27237315,10
rac_11550292,hrs_36062047,11
rac_11550292,hrs_24685913,12
rac_11550279,hrs_31069514,1
rac_11550279,hrs_19990880,2
rac_11550279,hrs_34932772,3
rac_11550279,hrs_34775160,4
rac_11550279,hrs_19709515,5
rac_11550279,hrs_40687528,6
rac_11550279,hrs_17762192,7
rac_11583611,hrs_27343911,1
rac_11583611,hrs_26525611,2
rac_11583611,hrs_10957128,3
rac_11583611,hrs_23425759,4
rac_11583611,hrs_21986041,5
rac_11583611,hrs_15876840,6
rac_11583611,hrs_21866964,7
rac_11583611,hrs_23700726,8
rac_11550318,hrs_21690991,1
rac_11550318,hrs_24665193,2
rac_11550318,hrs_24854585,3
rac_11550318,hrs_30151296,4
rac_11550318,hrs_49359793,5
rac_11550318,hrs_24735004,6
rac_11550318,hrs_21692447,7
rac_11550318,hrs_35149828,8
rac_11548394,hrs_48289647,1
rac_11548394,hrs_46892244,2
rac_11548394,hrs_46265352,3
rac_11548394,hrs_48019958,4
rac_11548394,hrs_51024190,5
rac_11548394,hrs_46892251,6
rac_11548394,hrs_35992096,7
rac_11550331,hrs_50252657,1
rac_11550331,hrs_43667085,2
rac_11550331,hrs_50401659,3
rac_11550331,hrs_49939204,4
rac_11550331,hrs_49821576,5
rac_11550331,hrs_47685064,6
rac_11550331,hrs_45982391,7
rac_11550331,hrs_50809752,8
rac_11550331,hrs_45701775,9
rac_11550331,hrs_33260801,10
rac_11548485,hrs_13684391,1
rac_11548485,hrs_12355840,2
rac_11548485,hrs_13476953,3
rac_11548485,hrs_13551902,4
rac_11548485,hrs_22607403,PU
rac_11548342,hrs_35137081,1
rac_11548342,hrs_32181646,2
rac_11548342,hrs_25908771,3
rac_11548342,hrs_34542557,4
rac_11548342,hrs_22354626,5
rac_11548342,hrs_24277260,6
rac_11548342,hrs_21342069,7
rac_11548342,hrs_22440432,8
rac_11548342,hrs_29326962,9
rac_11548342,hrs_38532235,10
rac_11548342,hrs_11664163,11
rac_11548342,hrs_13285181,PU
rac_11550357,hrs_28707154,1
rac_11550357,hrs_28551915,2
rac_11550357,hrs_38017637,3
rac_11550357,hrs_43228892,4
rac_11550357,hrs_40591908,5
rac_11550357,hrs_11800985,6
rac_11550357,hrs_30865968,7
rac_11550357,hrs_36970367,8
rac_11550357,hrs_22805601,9
rac_11550357,hrs_34099548,10
rac_11548303,hrs_39568333,1
rac_11548303,hrs_50339856,2
rac_11548303,hrs_50401743,3
rac_11548303,hrs_49637581,4
rac_11548303,hrs_41782293,5
rac_11548459,hrs_29479205,1
rac_11548459,hrs_34759907,2
rac_11548459,hrs_9758980,3
rac_11548459,hrs_34860154,4
rac_11548459,hrs_34845356,5
rac_11548459,hrs_21290941,6
rac_11548459,hrs_38979227,7
rac_11548459,hrs_22400063,8
rac_11548459,hrs_37933637,9
rac_11548459,hrs_27861694,10
rac_11548459,hrs_9478350,11
rac_11548459,hrs_29623202,PU
rac_11548459,hrs_37575993,PU
rac_11548459,hrs_37757916,PU
rac_11548316,hrs_34961402,1
rac_11548316,hrs_23706921,2
rac_11548316,hrs_27751696,3
rac_11548316,hrs_26862318,4
rac_11548316,hrs_32936470,5
rac_11548316,hrs_29622040,6
rac_11548316,hrs_34572398,7
rac_11548316,hrs_20979392,8
rac_11548316,hrs_35335797,9
rac_11548316,hrs_6301428,10
rac_11548316,hrs_34253674,11
rac_11548316,hrs_34003025,12
rac_11548316,hrs_21100373,13
rac_11548316,hrs_32415593,PU
rac_11548316,hrs_33975130,PU
rac_11548264,hrs_34470681,1
rac_11548264,hrs_37757881,2
rac_11548264,hrs_29522703,3
rac_11548264,hrs_42226114,3
rac_11548264,hrs_28824782,5
rac_11548264,hrs_10311168,6
rac_11548264,hrs_24541391,7
rac_11548264,hrs_38580598,8
rac_11548264,hrs_24495793,9
rac_11548446,hrs_22856141,1
rac_11548446,hrs_45982279,2
rac_11548446,hrs_33229329,3
rac_11548446,hrs_21267617,4
rac_11548446,hrs_16084642,5
rac_11548446,hrs_17072258,6
rac_11548329,hrs_41191381,1
rac_11548329,hrs_35039991,2
rac_11548329,hrs_13851124,3
rac_11548329,hrs_38131408,4
rac_11548329,hrs_35596610,5
rac_11548329,hrs_24638754,6
rac_11548329,hrs_33571979,F
rac_11548329,hrs_30017323,PU
rac_11548238,hrs_23103948,1
rac_11548238,hrs_27997242,2
rac_11548238,hrs_32568704,3
rac_11548238,hrs_23241449,4
rac_11548238,hrs_12704202,5
rac_11548238,hrs_12725356,PU
rac_11548238,hrs_19036045,PU
rac_11548238,hrs_25026442,PU
rac_11548420,hrs_26975116,1
rac_11548420,hrs_33274892,2
rac_11548420,hrs_38305603,3
rac_11548420,hrs_35625828,4
rac_11548420,hrs_24183957,5
rac_11548420,hrs_29523109,PU
rac_11548355,hrs_37276085,1
rac_11548355,hrs_37821539,2
rac_11548355,hrs_36137269,3
rac_11548355,hrs_37081380,4
rac_11548355,hrs_34471059,5
rac_11548355,hrs_37890461,6
rac_11548277,hrs_40095797,1
rac_11548277,hrs_27110496,2
rac_11548277,hrs_33359970,3
rac_11548277,hrs_30096815,4
rac_11548277,hrs_32982278,5
rac_11548277,hrs_16611658,PU
rac_11548433,hrs_31518466,1
rac_11548433,hrs_22567342,2
rac_11548433,hrs_39719064,3
rac_11548433,hrs_34637848,4
rac_11548433,hrs_39020905,5
rac_11548433,hrs_22598401,6
rac_11548433,hrs_24205993,7
rac_11548433,hrs_16929045,8
rac_11548433,hrs_22739724,9
rac_11548368,hrs_24638698,1
rac_11548368,hrs_30454466,2
rac_11548368,hrs_35700000,3
rac_11548368,hrs_23566200,4
rac_11548368,hrs_37701342,5
rac_11548368,hrs_18563083,6
rac_11548368,hrs_32751159,7
rac_11548368,hrs_27428674,8
rac_11548368,hrs_28592487,PU
rac_11548251,hrs_38018330,1
rac_11548251,hrs_34166496,2
rac_11548251,hrs_37702343,3
rac_11548251,hrs_40373865,4
rac_11548251,hrs_40625256,PU
rac_11548407,hrs_27451928,1
rac_11548407,hrs_29987923,2
rac_11548407,hrs_16728446,3
rac_11548407,hrs_28984935,4
rac_11548407,hrs_33774713,5
rac_11548407,hrs_29226099,6
rac_11548407,hrs_22906905,7
rac_11548381,hrs_30541399,1
rac_11548381,hrs_37860627,2
rac_11548381,hrs_22523781,3
rac_11548381,hrs_34572384,4
rac_11548381,hrs_39641329,5
rac_11548381,hrs_39996558,PU
rac_11548290,hrs_34500361,1
rac_11548290,hrs_41052522,2
rac_11548290,hrs_33774524,3
rac_11548290,hrs_39901113,4
rac_11548290,hrs_27889008,5
rac_11548290,hrs_15900605,6
rac_11548290,hrs_26989515,PU
rac_11548472,hrs_34166783,1
rac_11548472,hrs_35150290,2
rac_11548472,hrs_47621588,3
rac_11548472,hrs_40553450,4
rac_11548472,hrs_30096892,5
rac_11548888,hrs_50622397,1
rac_11548888,hrs_41171760,2
rac_11548888,hrs_41072724,3
rac_11548888,hrs_50622446,4
rac_11548810,hrs_38305421,1
rac_11548810,hrs_35203392,2
rac_11548810,hrs_34874518,3
rac_11548810,hrs_27126939,4
rac_11548810,hrs_16802226,5
rac_11548810,hrs_29327130,6
rac_11548810,hrs_23292339,7
rac_11548810,hrs_16761850,8
rac_11548810,hrs_36354206,9
rac_11548849,hrs_27593685,1
rac_11548849,hrs_29735664,2
rac_11548849,hrs_17757502,3
rac_11548849,hrs_29621767,4
rac_11548758,hrs_23048109,1
rac_11548758,hrs_18055163,2
rac_11548758,hrs_18323417,3
rac_11548758,hrs_12271539,4
rac_11548836,hrs_33080866,1
rac_11548836,hrs_23281153,2
rac_11548836,hrs_27697320,3
rac_11548836,hrs_9878393,4
rac_11548784,hrs_22625512,1
rac_11548784,hrs_23104228,2
rac_11548784,hrs_35039319,3
rac_11548784,hrs_31022446,4
rac_11548784,hrs_21290962,5
rac_11548784,hrs_28109963,6
rac_11548784,hrs_17274110,7
rac_11548784,hrs_13003501,8
rac_11548784,hrs_33080740,F
rac_11548901,hrs_35107457,1
rac_11548901,hrs_48082678,2
rac_11548901,hrs_27279042,3
rac_11548901,hrs_46729585,4
rac_11548901,hrs_39109511,5
rac_11548771,hrs_22829198,1
rac_11548771,hrs_24922128,2
rac_11548771,hrs_29621844,3
rac_11548771,hrs_34073277,4
rac_11548771,hrs_32682524,5
rac_11548771,hrs_13003634,6
rac_11548771,hrs_39699254,7
rac_11548771,hrs_32653775,8
rac_11548771,hrs_20425251,9
rac_11548771,hrs_27237245,10
rac_11548771,hrs_24769682,11
rac_11548771,hrs_23157239,PU
rac_11548771,hrs_24372838,PU
rac_11548771,hrs_29117298,PU
rac_11548862,hrs_29522570,1
rac_11548862,hrs_38884552,2
rac_11548862,hrs_38188836,3
rac_11548862,hrs_45346070,4
rac_11548862,hrs_22082235,5
rac_11548862,hrs_21512078,6
rac_11548797,hrs_27237546,1
rac_11548797,hrs_17955042,2
