dam_id,dam_name,total_runners,class,runners,1st,2nd,3rd,4th,a/e,win_%,1_pl
dam_5733987,Liber Nauticus (IRE),127,,56,8,7,9,8,0.87,0.14,-2.8
dam_5733987,Liber Nauticus (IRE),127,Class 4,20,5,0,1,5,2.05,0.25,25.0
dam_5733987,Liber Nauticus (IRE),127,Class 5,20,3,4,4,3,0.79,0.15,-4.9
dam_5733987,Liber Nauticus (IRE),127,Class 1,12,1,3,2,1,0.78,0.08,-7.5
dam_5733987,Liber Nauticus (IRE),127,Class 6,11,2,1,1,3,1.39,0.18,-0.17
dam_5733987,Liber Nauticus (IRE),127,Class 3,4,2,1,0,1,4.07,0.5,12.0
dam_5733987,Liber Nauticus (IRE),127,Class 2,4,1,1,0,0,2.77,0.25,1.5
dam_18245248,Sting In The Gale (GB),30,Class 4,14,2,2,2,0,1.11,0.14,-8.25
dam_18245248,Sting In The Gale (GB),30,Class 5,10,2,3,0,1,1.32,0.2,15.5
dam_18245248,Sting In The Gale (GB),30,Class 1,3,0,0,1,0,0.0,0.0,-3.0
dam_18245248,Sting In The Gale (GB),30,Class 2,2,0,0,0,1,0.0,0.0,-2.0
dam_18245248,Sting In The Gale (GB),30,Class 3,1,0,0,0,0,0.0,0.0,-1.0
dam_4142544,Princesse Rooney (FR),63,Class 4,23,4,5,6,3,0.91,0.17,-8.38
dam_4142544,Princesse Rooney (FR),63,Class 5,21,1,3,2,5,0.42,0.05,5.0
dam_4142544,Princesse Rooney (FR),63,,14,2,1,1,2,1.51,0.14,3.38
dam_4142544,Princesse Rooney (FR),63,Class 3,3,0,0,2,0,0.0,0.0,-3.0
dam_4142544,Princesse Rooney (FR),63,Class 2,2,0,0,0,0,0.0,0.0,-2.0
dam_5623079,Caroline Fontenail (IRE),94,Class 4,52,9,4,3,1,1.5,0.17,28.5
dam_5623079,Caroline Fontenail (IRE),94,Class 3,22,0,2,1,2,0.0,0.0,-22.0
dam_5623079,Caroline Fontenail (IRE),94,Class 5,14,3,3,2,0,1.34,0.21,-2.9
dam_5623079,Caroline Fontenail (IRE),94,,3,0,0,0,0,0.0,0.0,-3.0
dam_5623079,Caroline Fontenail (IRE),94,Class 2,2,1,0,1,0,1.94,0.5,1.0
dam_5623079,Caroline Fontenail (IRE),94,Class 1,1,0,0,0,0,0.0,0.0,-1.0
dam_6062756,Shuriken (IRE),17,,7,0,0,2,1,0.0,0.0,-7.0
dam_6062756,Shuriken (IRE),17,Class 4,6,3,2,1,0,1.2,0.5,-0.69
dam_6062756,Shuriken (IRE),17,Class 5,2,0,1,1,0,0.0,0.0,-2.0
dam_6062756,Shuriken (IRE),17,Class 3,2,0,0,0,1,0.0,0.0,-2.0
dam_9328977,Milling Road (IRE),43,,42,5,2,0,4,1.67,0.12,11.2
dam_9328977,Milling Road (IRE),43,Class 1,1,0,0,0,0,0.0,0.0,-1.0
dam_5827731,Day Gets Up (FR),22,,16,4,2,5,2,1.43,0.25,1.16
dam_5827731,Day Gets Up (FR),22,Class 1,6,1,0,0,2,1.63,0.17,-1.5
dam_5119674,Goldance (FR),113,,97,9,6,15,12,0.86,0.09,-59.1
dam_5119674,Goldance (FR),113,Class 4,10,4,0,0,0,2.09,0.4,14.94
dam_5119674,Goldance (FR),113,Class 1,5,1,0,1,1,1.95,0.2,10.0
dam_5119674,Goldance (FR),113,Class 3,1,0,0,0,0,0.0,0.0,-1.0
dam_5291475,Tymora (USA),53,Class 4,13,0,2,1,3,0.0,0.0,-13.0
dam_5291475,Tymora (USA),53,,11,3,1,1,0,1.21,0.27,-3.6
dam_5291475,Tymora (USA),53,Class 5,9,1,0,0,0,0.71,0.11,-7.64
dam_5291475,Tymora (USA),53,Class 3,8,0,1,1,0,0.0,0.0,-8.0
dam_5291475,Tymora (USA),53,Class 1,6,0,0,2,1,0.0,0.0,-6.0
dam_5291475,Tymora (USA),53,Class 2,5,0,0,1,0,0.0,0.0,-5.0
dam_5291475,Tymora (USA),53,Class 6,1,0,0,0,0,0.0,0.0,-1.0
dam_4629947,Darrfonah (IRE),27,Class 5,14,1,1,2,2,0.39,0.07,-12.5
dam_4629947,Darrfonah (IRE),27,Class 4,6,0,1,1,0,0.0,0.0,-6.0
dam_4629947,Darrfonah (IRE),27,Class 6,4,0,0,0,1,0.0,0.0,-4.0
dam_4629947,Darrfonah (IRE),27,Class 2,3,0,0,0,0,0.0,0.0,-3.0
dam_4228994,Tiegs (IRE),78,Class 4,27,3,1,4,4,0.84,0.11,-16.37
dam_4228994,Tiegs (IRE),78,Class 3,15,1,3,2,1,0.67,0.07,-9.0
dam_4228994,Tiegs (IRE),78,Class 5,13,3,1,2,1,2.7,0.23,9.62
dam_4228994,Tiegs (IRE),78,Class 2,12,3,0,0,0,3.22,0.25,33.0
dam_4228994,Tiegs (IRE),78,Class 6,11,4,2,0,1,2.08,0.36,1.91
dam_6302821,Sahalin (GB),8,Class 4,5,0,1,0,0,0.0,0.0,-5.0
dam_6302821,Sahalin (GB),8,Class 5,2,0,0,0,0,0.0,0.0,-2.0
dam_6302821,Sahalin (GB),8,Class 3,1,0,0,0,0,0.0,0.0,-1.0
dam_46077374,Miss Philippa (IRE),1,Class 5,1,0,0,0,0,0.0,0.0,-1.0
dam_5338396,Memory Lane (GB),110,,91,9,10,8,9,1.12,0.1,0.5
dam_5338396,Memory Lane (GB),110,Class 5,11,2,1,1,1,2.01,0.18,10.2
dam_5338396,Memory Lane (GB),110,Class 4,6,0,0,1,1,0.0,0.0,-6.0
dam_5338396,Memory Lane (GB),110,Class 2,1,0,0,0,0,0.0,0.0,-1.0
dam_5338396,Memory Lane (GB),110,Class 6,1,0,0,0,1,0.0,0.0,-1.0
dam_41938757,Tea Dancing (GB),7,Class 5,4,0,0,0,0,0.0,0.0,-4.0
dam_41938757,Tea Dancing (GB),7,Class 6,2,0,0,2,0,0.0,0.0,-2.0
dam_41938757,Tea Dancing (GB),7,Class 4,1,0,0,0,0,0.0,0.0,-1.0
dam_5309262,Azores (IRE),71,Class 5,22,2,4,6,4,0.63,0.09,-4.25
dam_5309262,Azores (IRE),71,Class 4,22,1,2,1,5,0.46,0.05,-18.5
dam_5309262,Azores (IRE),71,,13,0,1,0,2,0.0,0.0,-13.0
dam_5309262,Azores (IRE),71,Class 6,6,1,0,2,1,1.64,0.17,1.5
dam_5309262,Azores (IRE),71,Class 3,6,1,0,2,0,1.85,0.17,-0.5
dam_5309262,Azores (IRE),71,Class 2,2,0,0,0,0,0.0,0.0,-2.0
dam_21680596,Mesadah (IRE),45,,31,2,6,7,2,0.49,0.06,-6.5
dam_21680596,Mesadah (IRE),45,Class 4,9,1,1,1,0,1.12,0.11,-2.5
dam_21680596,Mesadah (IRE),45,Class 3,4,0,0,1,0,0.0,0.0,-4.0
dam_21680596,Mesadah (IRE),45,Class 2,1,0,0,0,0,0.0,0.0,-1.0
dam_6258784,Salvo (GB),6,Class 5,4,0,0,0,0,0.0,0.0,-4.0
dam_6258784,Salvo (GB),6,Class 3,1,0,1,0,0,0.0,0.0,-1.0
dam_6258784,Salvo (GB),6,Class 4,1,0,0,0,0,0.0,0.0,-1.0
dam_6085765,Hana Lina (GB),36,Class 1,11,5,0,1,0,2.05,0.45,20.69
dam_6085765,Hana Lina (GB),36,Class 5,9,2,1,1,0,2.73,0.22,13.5
dam_6085765,Hana Lina (GB),36,Class 4,8,1,1,0,1,1.51,0.12,9.0
dam_6085765,Hana Lina (GB),36,Class 3,4,0,0,1,2,0.0,0.0,-4.0
dam_6085765,Hana Lina (GB),36,Class 2,2,0,1,0,0,0.0,0.0,-2.0
dam_6085765,Hana Lina (GB),36,,2,1,0,0,0,3.24,0.5,2.2
dam_5014660,Tottie (GB),74,Class 5,21,1,4,3,3,0.35,0.05,-17.75
dam_5014660,Tottie (GB),74,,17,3,2,0,3,1.12,0.18,-0.87
dam_5014660,Tottie (GB),74,Class 4,13,5,1,2,1,1.56,0.38,2.53
dam_5014660,Tottie (GB),74,Class 3,12,0,1,1,2,0.0,0.0,-12.0
dam_5014660,Tottie (GB),74,Class 6,6,1,1,0,2,1.83,0.17,11.0
dam_5014660,Tottie (GB),74,Class 2,3,0,0,0,0,0.0,0.0,-3.0
dam_5014660,Tottie (GB),74,Class 1,2,0,0,1,1,0.0,0.0,-2.0
dam_5273583,Byrony (IRE),71,Class 5,21,2,2,7,0,0.59,0.1,-9.0
dam_5273583,Byrony (IRE),71,Class 6,17,1,0,1,2,0.49,0.06,2.0
dam_5273583,Byrony (IRE),71,Class 4,14,2,1,1,3,1.05,0.14,-4.5
dam_5273583,Byrony (IRE),71,Class 3,14,3,1,1,3,1.77,0.21,3.33
dam_5273583,Byrony (IRE),71,Class 2,5,0,0,0,0,0.0,0.0,-5.0
dam_6106947,Zoella (USA),41,Class 5,15,4,5,2,1,1.14,0.27,-3.02
dam_6106947,Zoella (USA),41,Class 4,10,1,2,1,1,0.71,0.1,-5.67
dam_6106947,Zoella (USA),41,Class 3,6,0,1,1,1,0.0,0.0,-6.0
dam_6106947,Zoella (USA),41,Class 2,5,1,1,0,1,2.04,0.2,1.5
dam_6106947,Zoella (USA),41,,3,0,0,0,0,0.0,0.0,-3.0
dam_6106947,Zoella (USA),41,Class 1,2,0,0,1,0,0.0,0.0,-2.0
dam_6338241,May Rose (IRE),15,Class 6,7,0,0,0,1,0.0,0.0,-7.0
dam_6338241,May Rose (IRE),15,Class 5,7,0,0,4,1,0.0,0.0,-7.0
dam_6338241,May Rose (IRE),15,Class 3,1,0,0,0,1,0.0,0.0,-1.0
dam_5949986,Perfect Persuasion (GB),3,Class 4,3,0,0,0,1,0.0,0.0,-3.0
dam_7008561,Dozule (FR),26,,22,0,7,1,3,0.0,0.0,-22.0
dam_7008561,Dozule (FR),26,Class 4,2,0,0,1,0,0.0,0.0,-2.0
dam_7008561,Dozule (FR),26,Class 5,2,0,0,0,0,0.0,0.0,-2.0
dam_5564125,Easter Diva (IRE),32,Class 5,17,4,2,1,0,2.39,0.24,3.75
dam_5564125,Easter Diva (IRE),32,Class 4,7,2,0,0,1,3.03,0.29,-0.38
dam_5564125,Easter Diva (IRE),32,Class 1,2,0,1,0,0,0.0,0.0,-2.0
dam_5564125,Easter Diva (IRE),32,Class 3,2,0,1,0,1,0.0,0.0,-2.0
dam_5564125,Easter Diva (IRE),32,Class 2,2,0,0,1,0,0.0,0.0,-2.0
dam_5564125,Easter Diva (IRE),32,Class 6,2,0,1,0,0,0.0,0.0,-2.0
dam_6265434,Kiltara (IRE),20,Class 5,12,1,1,2,2,0.55,0.08,-5.5
dam_6265434,Kiltara (IRE),20,Class 6,3,0,0,1,0,0.0,0.0,-3.0
dam_6265434,Kiltara (IRE),20,Class 3,3,0,0,2,0,0.0,0.0,-3.0
dam_6265434,Kiltara (IRE),20,Class 4,2,0,0,0,0,0.0,0.0,-2.0
dam_4661958,Sell Out (GB),116,Class 5,34,6,6,4,7,1.24,0.18,2.85
dam_4661958,Sell Out (GB),116,Class 4,22,2,6,2,4,0.48,0.09,-14.17
dam_4661958,Sell Out (GB),116,,22,1,1,0,3,0.44,0.05,-18.0
dam_4661958,Sell Out (GB),116,Class 3,14,2,1,0,0,2.27,0.14,1.5
dam_4661958,Sell Out (GB),116,Class 2,9,1,3,1,0,0.71,0.11,0.0
dam_4661958,Sell Out (GB),116,Class 1,8,0,0,0,1,0.0,0.0,-8.0
dam_4661958,Sell Out (GB),116,Class 6,7,2,1,0,2,3.1,0.29,37.0
dam_5668586,Lottie Dod (IRE),30,Class 5,14,2,3,0,1,1.22,0.14,-7.0
dam_5668586,Lottie Dod (IRE),30,Class 4,7,0,0,1,0,0.0,0.0,-7.0
dam_5668586,Lottie Dod (IRE),30,,3,1,0,0,0,1.46,0.33,-0.75
dam_5668586,Lottie Dod (IRE),30,Class 6,3,0,0,0,1,0.0,0.0,-3.0
dam_5668586,Lottie Dod (IRE),30,Class 2,1,0,0,0,0,0.0,0.0,-1.0
dam_5668586,Lottie Dod (IRE),30,Class 1,1,0,0,0,0,0.0,0.0,-1.0
dam_5668586,Lottie Dod (IRE),30,Class 3,1,1,0,0,0,7.0,1.0,6.0
dam_12821914,Dieulefit (IRE),1,Class 5,1,0,1,0,0,0.0,0.0,-1.0
dam_6015989,Sleep Walk (GB),43,Class 5,16,1,2,1,2,0.31,0.06,-8.0
dam_6015989,Sleep Walk (GB),43,Class 4,10,3,1,2,1,1.48,0.3,-1.42
dam_6015989,Sleep Walk (GB),43,,8,3,1,0,2,1.46,0.38,8.4
dam_6015989,Sleep Walk (GB),43,Class 1,4,0,1,1,0,0.0,0.0,-4.0
dam_6015989,Sleep Walk (GB),43,Class 2,3,1,1,0,0,1.5,0.33,-1.09
dam_6015989,Sleep Walk (GB),43,Class 3,2,1,0,0,0,1.89,0.5,0.75
dam_15942073,Mannaal (IRE),13,Class 5,8,1,2,2,1,0.43,0.12,-3.5
dam_15942073,Mannaal (IRE),13,Class 4,4,0,1,2,0,0.0,0.0,-4.0
dam_15942073,Mannaal (IRE),13,Class 3,1,0,1,0,0,0.0,0.0,-1.0
dam_24985506,Habbat Reeh (IRE),18,Class 1,6,0,0,1,3,0.0,0.0,-6.0
dam_24985506,Habbat Reeh (IRE),18,,4,0,1,0,2,0.0,0.0,-4.0
dam_24985506,Habbat Reeh (IRE),18,Class 6,3,0,0,1,1,0.0,0.0,-3.0
dam_24985506,Habbat Reeh (IRE),18,Class 4,2,1,0,0,0,3.71,0.5,2.33
dam_24985506,Habbat Reeh (IRE),18,Class 5,2,0,0,0,0,0.0,0.0,-2.0
dam_24985506,Habbat Reeh (IRE),18,Class 2,1,1,0,0,0,4.5,1.0,3.5
dam_15819076,Eufemia (GB),9,Class 6,3,0,0,0,0,0.0,0.0,-3.0
dam_15819076,Eufemia (GB),9,Class 5,3,0,0,0,0,0.0,0.0,-3.0
dam_15819076,Eufemia (GB),9,Class 4,3,0,0,0,0,0.0,0.0,-3.0
dam_39060175,Danzonette (IRE),7,Class 6,4,0,0,0,1,0.0,0.0,-4.0
dam_39060175,Danzonette (IRE),7,Class 5,2,0,0,0,0,0.0,0.0,-2.0
dam_39060175,Danzonette (IRE),7,Class 4,1,0,0,0,0,0.0,0.0,-1.0
dam_4878510,La Adelita (IRE),72,Class 5,19,3,1,1,3,2.13,0.16,30.0
dam_4878510,La Adelita (IRE),72,Class 2,17,3,1,0,1,1.87,0.18,2.0
dam_4878510,La Adelita (IRE),72,Class 4,15,4,1,0,5,2.11,0.27,20.98
dam_4878510,La Adelita (IRE),72,Class 3,11,0,0,2,1,0.0,0.0,-11.0
dam_4878510,La Adelita (IRE),72,Class 6,8,0,0,0,1,0.0,0.0,-8.0
dam_4878510,La Adelita (IRE),72,,2,0,0,0,1,0.0,0.0,-2.0
dam_6305439,Embiyra (IRE),17,Class 4,6,0,1,2,0,0.0,0.0,-6.0
dam_6305439,Embiyra (IRE),17,,5,2,0,0,0,2.44,0.4,7.0
dam_6305439,Embiyra (IRE),17,Class 3,3,0,0,0,0,0.0,0.0,-3.0
dam_6305439,Embiyra (IRE),17,Class 5,3,2,0,0,0,4.41,0.67,9.0
dam_11082799,Burgonet (GB),8,Class 5,3,2,0,1,0,2.52,0.67,3.71
dam_11082799,Burgonet (GB),8,Class 3,2,1,0,0,0,5.77,0.5,4.0
dam_11082799,Burgonet (GB),8,Class 4,2,0,0,0,0,0.0,0.0,-2.0
dam_11082799,Burgonet (GB),8,Class 1,1,0,0,0,0,0.0,0.0,-1.0
dam_5599573,Que Pasa (IRE),59,,34,4,3,6,3,0.95,0.12,10.5
dam_5599573,Que Pasa (IRE),59,Class 4,12,2,1,4,1,0.96,0.17,8.0
dam_5599573,Que Pasa (IRE),59,Class 5,7,1,1,2,0,0.93,0.14,-2.0
dam_5599573,Que Pasa (IRE),59,Class 1,3,0,0,2,0,0.0,0.0,-3.0
dam_5599573,Que Pasa (IRE),59,Class 3,2,0,0,1,0,0.0,0.0,-2.0
dam_5599573,Que Pasa (IRE),59,Class 2,1,0,0,0,0,0.0,0.0,-1.0
dam_27165852,Nada (GER),9,,3,1,2,0,0,1.01,0.33,3.7
dam_27165852,Nada (GER),9,Class 3,2,1,1,0,0,2.36,0.5,1.0
dam_27165852,Nada (GER),9,Class 2,2,0,0,0,1,0.0,0.0,-2.0
dam_27165852,Nada (GER),9,Class 5,1,0,0,1,0,0.0,0.0,-1.0
dam_27165852,Nada (GER),9,Class 4,1,1,0,0,0,8.0,1.0,7.0
dam_6326978,Bright Eyes (GB),9,Class 5,5,2,2,0,0,1.34,0.4,-0.42
dam_6326978,Bright Eyes (GB),9,Class 4,4,0,0,0,1,0.0,0.0,-4.0
dam_5084422,Knocktartan (IRE),115,Class 4,36,6,5,5,1,0.86,0.17,-18.09
dam_5084422,Knocktartan (IRE),115,Class 3,34,6,3,5,7,0.9,0.18,-7.12
dam_5084422,Knocktartan (IRE),115,Class 2,23,4,2,2,5,1.49,0.17,27.5
dam_5084422,Knocktartan (IRE),115,Class 5,7,1,0,0,0,1.42,0.14,-3.0
dam_5084422,Knocktartan (IRE),115,Class 1,6,1,0,0,0,2.86,0.17,2.0
dam_5084422,Knocktartan (IRE),115,Class 6,5,0,0,0,1,0.0,0.0,-5.0
dam_5084422,Knocktartan (IRE),115,,4,1,0,1,0,1.78,0.25,2.5
dam_5030501,Booley Bay (IRE),81,,66,4,6,5,7,0.65,0.06,-44.5
dam_5030501,Booley Bay (IRE),81,Class 4,8,1,2,4,0,0.5,0.12,-3.0
dam_5030501,Booley Bay (IRE),81,Class 5,6,1,2,2,1,0.47,0.17,-2.25
dam_5030501,Booley Bay (IRE),81,Class 1,1,0,0,0,0,0.0,0.0,-1.0
dam_35513716,Across The River (IRE),4,Class 4,2,0,0,0,0,0.0,0.0,-2.0
dam_35513716,Across The River (IRE),4,Class 3,1,0,0,0,0,0.0,0.0,-1.0
dam_35513716,Across The River (IRE),4,Class 5,1,0,0,0,0,0.0,0.0,-1.0
dam_6341244,Broomhill Lady (GB),58,Class 4,24,5,1,0,3,1.77,0.21,-2.07
dam_6341244,Broomhill Lady (GB),58,Class 5,19,6,2,1,4,2.0,0.32,39.88
dam_6341244,Broomhill Lady (GB),58,Class 3,11,2,1,1,3,1.12,0.18,7.75
dam_6341244,Broomhill Lady (GB),58,,4,0,0,0,1,0.0,0.0,-4.0
dam_22856589,Matties Isle (IRE),16,Class 4,8,3,0,1,0,2.65,0.38,7.25
dam_22856589,Matties Isle (IRE),16,Class 3,6,0,0,2,1,0.0,0.0,-6.0
dam_22856589,Matties Isle (IRE),16,Class 5,1,0,0,0,1,0.0,0.0,-1.0
dam_22856589,Matties Isle (IRE),16,Class 2,1,0,0,0,0,0.0,0.0,-1.0
dam_8654310,Edermine Blossom (IRE),52,Class 4,23,2,3,1,2,0.86,0.09,-12.8
dam_8654310,Edermine Blossom (IRE),52,,17,0,1,1,1,0.0,0.0,-17.0
dam_8654310,Edermine Blossom (IRE),52,Class 5,11,1,0,1,0,1.03,0.09,-6.5
dam_8654310,Edermine Blossom (IRE),52,Class 3,1,0,0,0,0,0.0,0.0,-1.0
dam_4682594,Les Fazzani (IRE),33,,27,5,0,3,4,1.92,0.19,20.0
dam_4682594,Les Fazzani (IRE),33,Class 3,3,0,0,0,0,0.0,0.0,-3.0
dam_4682594,Les Fazzani (IRE),33,Class 4,2,0,0,0,0,0.0,0.0,-2.0
dam_4682594,Les Fazzani (IRE),33,Class 2,1,0,1,0,0,0.0,0.0,-1.0
dam_2814196,Assertive Lady (IRE),1,Class 5,1,0,0,1,0,0.0,0.0,-1.0
dam_3857259,Robe Chinoise (GB),128,Class 5,43,9,10,2,7,1.05,0.21,19.95
dam_3857259,Robe Chinoise (GB),128,Class 4,34,1,6,7,6,0.16,0.03,-30.25
dam_3857259,Robe Chinoise (GB),128,Class 3,15,4,1,0,3,1.98,0.27,16.0
dam_3857259,Robe Chinoise (GB),128,Class 6,13,1,4,2,2,0.51,0.08,-7.5
dam_3857259,Robe Chinoise (GB),128,Class 2,10,0,0,1,1,0.0,0.0,-10.0
dam_3857259,Robe Chinoise (GB),128,Class 1,9,2,0,0,1,2.45,0.22,13.0
dam_3857259,Robe Chinoise (GB),128,,4,0,0,1,1,0.0,0.0,-4.0
dam_3886624,La Pommeraie (FR),34,Class 4,22,4,3,6,5,0.88,0.18,-1.75
dam_3886624,La Pommeraie (FR),34,Class 3,6,0,2,3,0,0.0,0.0,-6.0
dam_3886624,La Pommeraie (FR),34,Class 5,3,0,1,0,1,0.0,0.0,-3.0
dam_3886624,La Pommeraie (FR),34,Class 2,2,0,0,1,0,0.0,0.0,-2.0
dam_3886624,La Pommeraie (FR),34,,1,0,0,1,0,0.0,0.0,-1.0
dam_6988100,Castle Hill Cassie (IRE),14,Class 5,7,0,2,2,1,0.0,0.0,-7.0
dam_6988100,Castle Hill Cassie (IRE),14,Class 4,5,0,0,1,0,0.0,0.0,-5.0
dam_6988100,Castle Hill Cassie (IRE),14,Class 6,1,0,0,0,0,0.0,0.0,-1.0
dam_6988100,Castle Hill Cassie (IRE),14,Class 2,1,0,0,0,0,0.0,0.0,-1.0
dam_18337697,Aroha (IRE),5,Class 5,3,0,0,0,1,0.0,0.0,-3.0
dam_18337697,Aroha (IRE),5,Class 4,2,0,0,1,0,0.0,0.0,-2.0
dam_3952193,Spinola (FR),124,Class 5,36,4,4,3,3,0.91,0.11,-8.37
dam_3952193,Spinola (FR),124,,34,6,5,5,3,0.99,0.18,3.4
dam_3952193,Spinola (FR),124,Class 4,30,3,1,3,5,0.75,0.1,-1.0
dam_3952193,Spinola (FR),124,Class 6,12,2,3,1,1,0.99,0.17,-3.25
dam_3952193,Spinola (FR),124,Class 3,10,1,1,0,0,1.1,0.1,-3.0
dam_3952193,Spinola (FR),124,Class 2,1,0,0,0,0,0.0,0.0,-1.0
dam_3952193,Spinola (FR),124,Class 1,1,0,0,0,0,0.0,0.0,-1.0
dam_10101007,Black Ruby (IRE),10,,9,1,2,0,0,1.28,0.11,-5.5
dam_10101007,Black Ruby (IRE),10,Class 5,1,1,0,0,0,1.91,1.0,0.91
dam_6250727,Caledonia Duchess (GB),15,Class 5,7,2,0,0,1,2.44,0.29,14.5
dam_6250727,Caledonia Duchess (GB),15,Class 6,4,0,1,1,0,0.0,0.0,-4.0
dam_6250727,Caledonia Duchess (GB),15,Class 4,3,1,0,0,0,2.04,0.33,0.0
dam_6250727,Caledonia Duchess (GB),15,Class 2,1,0,0,1,0,0.0,0.0,-1.0
dam_4249273,Montare (IRE),86,,29,3,3,6,1,0.57,0.1,-13.0
dam_4249273,Montare (IRE),86,Class 1,26,7,3,4,3,1.14,0.27,34.21
dam_4249273,Montare (IRE),86,Class 5,12,3,2,0,3,0.75,0.25,-3.92
dam_4249273,Montare (IRE),86,Class 4,11,5,2,2,0,1.88,0.45,10.08
dam_4249273,Montare (IRE),86,Class 2,6,1,1,2,1,0.98,0.17,-1.0
dam_4249273,Montare (IRE),86,Class 3,2,1,1,0,0,1.76,0.5,0.88
dam_7584605,Many A Tale (GB),8,Class 4,4,0,0,0,0,0.0,0.0,-4.0
dam_7584605,Many A Tale (GB),8,Class 5,2,0,0,0,0,0.0,0.0,-2.0
dam_7584605,Many A Tale (GB),8,Class 6,2,0,0,0,0,0.0,0.0,-2.0
dam_3908016,Wunders Dream (IRE),163,Class 5,43,4,6,3,5,0.95,0.09,-3.0
dam_3908016,Wunders Dream (IRE),163,Class 4,36,3,9,4,3,0.62,0.08,-20.87
dam_3908016,Wunders Dream (IRE),163,Class 6,23,3,3,2,0,0.8,0.13,-15.25
dam_3908016,Wunders Dream (IRE),163,Class 2,21,1,1,2,5,0.59,0.05,-11.0
dam_3908016,Wunders Dream (IRE),163,Class 3,19,1,0,3,1,0.46,0.05,-15.0
dam_3908016,Wunders Dream (IRE),163,Class 1,14,1,2,0,1,1.02,0.07,7.0
dam_3908016,Wunders Dream (IRE),163,,7,0,0,0,2,0.0,0.0,-7.0
dam_5356043,Sovereign Street (GB),133,,112,5,17,10,11,0.46,0.04,-80.75
dam_5356043,Sovereign Street (GB),133,Class 4,10,0,1,0,0,0.0,0.0,-10.0
dam_5356043,Sovereign Street (GB),133,Class 5,6,1,1,0,0,1.25,0.17,-1.0
dam_5356043,Sovereign Street (GB),133,Class 6,3,0,2,0,0,0.0,0.0,-3.0
dam_5356043,Sovereign Street (GB),133,Class 3,2,0,0,0,0,0.0,0.0,-2.0
dam_5205298,Chicane (GB),75,Class 6,29,3,2,3,3,0.85,0.1,-3.0
dam_5205298,Chicane (GB),75,,25,1,1,2,1,0.48,0.04,-8.9
dam_5205298,Chicane (GB),75,Class 5,12,1,1,2,1,0.63,0.08,-10.67
dam_5205298,Chicane (GB),75,Class 4,4,0,2,1,0,0.0,0.0,-4.0
dam_5205298,Chicane (GB),75,Class 3,3,0,0,0,0,0.0,0.0,-3.0
dam_5205298,Chicane (GB),75,Class 1,2,0,0,0,0,0.0,0.0,-2.0
dam_6340222,Strait Power (IRE),52,Class 5,19,3,2,1,3,1.37,0.16,-2.75
dam_6340222,Strait Power (IRE),52,,13,1,0,1,0,1.02,0.08,-7.0
dam_6340222,Strait Power (IRE),52,Class 4,9,1,1,2,0,0.82,0.11,-4.67
dam_6340222,Strait Power (IRE),52,Class 6,6,3,2,0,0,3.86,0.5,30.5
dam_6340222,Strait Power (IRE),52,Class 2,2,1,0,0,1,3.19,0.5,9.0
dam_6340222,Strait Power (IRE),52,Class 3,2,0,0,0,0,0.0,0.0,-2.0
dam_6340222,Strait Power (IRE),52,Class 1,1,0,1,0,0,0.0,0.0,-1.0
dam_5390056,Moment Juste (GB),84,,33,4,4,2,2,1.44,0.12,15.0
dam_5390056,Moment Juste (GB),84,Class 4,24,1,0,2,2,0.5,0.04,-20.35
dam_5390056,Moment Juste (GB),84,Class 5,21,3,1,1,6,1.01,0.14,-3.6
dam_5390056,Moment Juste (GB),84,Class 3,4,0,0,0,1,0.0,0.0,-4.0
dam_5390056,Moment Juste (GB),84,Class 2,1,0,0,0,1,0.0,0.0,-1.0
dam_5390056,Moment Juste (GB),84,Class 6,1,0,0,0,0,0.0,0.0,-1.0
dam_4225109,Intrigued (GB),98,Class 5,25,3,7,3,4,0.45,0.12,-16.15
dam_4225109,Intrigued (GB),98,,21,3,0,0,3,1.15,0.14,-7.81
dam_4225109,Intrigued (GB),98,Class 2,18,4,0,2,0,1.35,0.22,20.53
dam_4225109,Intrigued (GB),98,Class 4,18,3,4,4,1,0.96,0.17,-4.75
dam_4225109,Intrigued (GB),98,Class 1,7,2,0,3,1,1.06,0.29,-3.23
dam_4225109,Intrigued (GB),98,Class 3,5,1,0,2,0,1.73,0.2,-1.0
dam_4225109,Intrigued (GB),98,Class 6,4,2,0,0,1,1.73,0.5,4.0
dam_37275455,Fast Menantie (FR),8,Class 6,4,1,0,0,0,3.54,0.25,30.0
dam_37275455,Fast Menantie (FR),8,Class 4,3,0,0,0,0,0.0,0.0,-3.0
dam_37275455,Fast Menantie (FR),8,Class 5,1,0,0,0,0,0.0,0.0,-1.0
dam_5452552,Nayarra (IRE),67,Class 2,22,3,0,0,0,1.95,0.14,6.5
dam_5452552,Nayarra (IRE),67,Class 3,13,2,4,0,1,0.94,0.15,-3.38
dam_5452552,Nayarra (IRE),67,Class 4,12,2,0,4,2,0.97,0.17,-3.5
dam_5452552,Nayarra (IRE),67,Class 5,11,4,1,2,0,1.3,0.36,-0.05
dam_5452552,Nayarra (IRE),67,Class 1,6,0,0,2,1,0.0,0.0,-6.0
dam_5452552,Nayarra (IRE),67,,2,0,0,1,0,0.0,0.0,-2.0
dam_5452552,Nayarra (IRE),67,Class 6,1,0,0,0,0,0.0,0.0,-1.0
