horse_id,dist,dist_m,dist_f,runs,1st,2nd,3rd,4th,win_%
hrs_35624925,7f,1408,7f,5,0,2,1,1,0.0
hrs_35624925,1m,1609,8f,3,1,0,0,0,0.33
hrs_35624925,5f,1000.0,5f,2,0,0,0,0,0.0
hrs_32415635,1m,1609,8f,7,1,0,2,1,0.14
hrs_32415635,7f,1408,7f,1,0,0,0,0,0.0
hrs_32415635,1m1f,1821,9f,1,0,0,1,0,0.0
hrs_32415635,1m½f,1701,8.5f,1,1,0,0,0,1.0
hrs_32415635,1m2½f,2063,10.5f,1,0,0,0,0,0.0
hrs_32415635,1m2f,2012,10f,1,0,0,0,0,0.0
hrs_37192295,1m4f,2414,12f,3,0,1,1,1,0.0
hrs_37192295,1m2f,2033,10f,1,0,0,0,0,0.0
hrs_37192295,1m,1609,8f,1,0,0,0,0,0.0
hrs_37192295,1m2½f,2076,10.5f,1,0,0,0,1,0.0
hrs_37192295,1m3f,2212,11f,1,0,1,0,0,0.0
hrs_19992427,7f,1408,7f,18,4,3,0,2,0.22
hrs_19992427,1m,1566,8f,10,0,2,1,1,0.0
hrs_19992427,1m2½f,2076,10.5f,2,0,0,0,0,0.0
hrs_19992427,7½f,1524,7.5f,2,0,0,0,0,0.0
hrs_19992427,1m½f,1739,8.5f,1,1,0,0,0,1.0
hrs_19992427,1m1f,1811,9f,1,0,0,0,0,0.0
hrs_19992427,1m1½f,1906,9.5f,1,0,1,0,0,0.0
hrs_19992427,1m2f,2012,10f,1,0,0,0,0,0.0
hrs_36454117,6f,1218,6f,6,2,0,2,2,0.33
hrs_36454117,5½f,1106,5.5f,1,0,0,0,0,0.0
hrs_36454117,5f,1006,5f,1,0,1,0,0,0.0
hrs_24686284,6f,1207,6f,13,3,1,1,2,0.23
hrs_24686284,5f,1006,5f,4,1,2,0,0,0.25
hrs_24686284,5½f,1106,5.5f,2,0,0,1,0,0.0
hrs_24686284,7f,1408,7f,1,0,0,0,0,0.0
hrs_30425794,6f,1208,6f,9,3,2,0,1,0.33
hrs_30425794,5f,1025,5f,1,0,0,0,0,0.0
hrs_30425794,7f,1408,7f,1,0,0,0,0,0.0
hrs_35149653,1m2f,2012,10f,3,0,0,0,0,0.0
hrs_35149653,1m4½f,2504,12.5f,2,0,0,2,0,0.0
hrs_35149653,7f,1385,7f,2,0,0,0,0,0.0
hrs_35149653,5f,1006,5f,1,0,0,0,0,0.0
hrs_35149653,1m½f,1671,8.5f,1,0,0,0,0,0.0
hrs_35149653,1m,1609,8f,1,0,0,1,0,0.0
hrs_35149653,1m1f,1811,9f,1,0,0,0,0,0.0
hrs_35149653,1m6f,2813,14f,1,0,0,0,0,0.0
hrs_35149653,6f,1172,6f,1,0,0,0,0,0.0
hrs_18518815,7f,1409,7f,19,3,5,1,1,0.16
hrs_18518815,1m,1609,8f,12,2,1,2,1,0.17
hrs_18518815,6f,1207,6f,8,0,1,1,0,0.0
hrs_18518815,1m½f,1678,8.5f,3,0,0,0,1,0.0
hrs_37576735,1m2f,2012,10f,2,0,1,1,0,0.0
hrs_37576735,7f,1408,7f,1,0,0,0,0,0.0
hrs_37576735,1m1½f,1900.0,9.5f,1,0,1,0,0,0.0
hrs_37576735,1m2½f,2103,10.5f,1,1,0,0,0,1.0
hrs_37576735,1m½f,1739,8.5f,1,0,0,1,0,0.0
hrs_37576735,1m3f,2212,11f,1,0,0,0,0,0.0
hrs_36696401,7f,1399,7f,4,1,0,0,1,0.25
hrs_36696401,6f,1207,6f,1,0,0,0,1,0.0
hrs_35149590,7f,1408,7f,8,2,0,1,0,0.25
hrs_35149590,6f,1225,6f,2,0,0,2,0,0.0
hrs_9693761,1m,1609,8f,36,8,4,5,2,0.22
hrs_9693761,7f,1409,7f,32,5,5,5,6,0.16
hrs_9693761,6f,1207,6f,3,0,0,1,0,0.0
hrs_9693761,1m½f,1678,8.5f,2,0,1,0,0,0.0
hrs_9693761,1m1f,1811,9f,1,0,0,0,0,0.0
hrs_29917832,6f,1208,6f,22,4,0,2,4,0.18
hrs_29917832,5f,1006,5f,2,0,0,0,0,0.0
hrs_29917832,7f,1408,7f,1,0,0,0,0,0.0
hrs_40859644,1m4f,2426,12f,2,1,1,0,0,0.5
hrs_40859644,1m2f,2012,10f,2,0,0,0,0,0.0
hrs_40859644,1m3f,2212,11f,1,0,0,1,0,0.0
hrs_40859644,1m6f,2836,14f,1,0,0,1,0,0.0
hrs_15740389,1m4f,2373,12f,22,6,2,3,2,0.27
hrs_15740389,1m6f,2816,14f,10,1,0,2,3,0.1
hrs_15740389,1m2f,2050,10f,5,1,0,2,0,0.2
hrs_15740389,1m4½f,2504,12.5f,5,1,1,1,0,0.2
hrs_15740389,2m½f,3270,16.5f,3,0,2,0,0,0.0
hrs_15740389,1m7½f,3131,15.5f,3,1,0,0,1,0.33
hrs_15740389,2m,3190,16f,3,0,0,2,0,0.0
hrs_15740389,1m,1614,8f,2,0,0,0,1,0.0
hrs_15740389,7f,1408,7f,2,0,0,0,0,0.0
hrs_15740389,1m1½f,1906,9.5f,1,0,0,1,0,0.0
hrs_15740389,1m3f,2248,11f,1,0,0,0,0,0.0
hrs_15740389,1m6½f,2921,14.5f,1,0,1,0,0,0.0
hrs_15740389,1m5f,2630,13f,1,0,0,0,0,0.0
hrs_15740389,2m1½f,3499,17.5f,1,0,0,0,0,0.0
hrs_15740389,2m1f,3381,17f,1,0,0,1,0,0.0
hrs_35137305,6f,1200,6f,4,0,0,0,0,0.0
hrs_35137305,7f,1408,7f,3,0,0,0,0,0.0
hrs_35137305,1m,1611,8f,2,0,0,0,1,0.0
hrs_35137305,1m2f,2000,10f,2,0,0,0,0,0.0
hrs_35137305,5f,1006,5f,1,0,0,0,0,0.0
hrs_25470200,7f,1414,7f,15,3,2,1,5,0.2
hrs_25470200,1m,1607,8f,8,0,3,1,0,0.0
hrs_25470200,5f,1012,5f,5,0,1,2,0,0.0
hrs_25470200,6f,1207,6f,2,0,0,0,0,0.0
hrs_25470200,1m1f,1799,9f,2,0,0,0,1,0.0
hrs_25470200,5½f,1106,5.5f,1,0,0,0,0,0.0
hrs_8034628,1m,1609,8f,55,3,7,9,11,0.05
hrs_8034628,1m1f,1799,9f,29,5,2,2,6,0.17
hrs_8034628,1m½f,1671,8.5f,16,1,4,0,1,0.06
hrs_8034628,7f,1438,7f,4,0,0,0,0,0.0
hrs_8034628,1m2f,2012,10f,3,0,0,0,0,0.0
hrs_8034628,1m3f,2227,11f,2,0,0,0,2,0.0
hrs_8034628,2m,3219,16f,1,0,0,0,0,0.0
hrs_8034628,6f,1212,6f,1,0,0,0,0,0.0
hrs_22064707,1m,1608,8f,16,1,3,0,0,0.06
hrs_22064707,7f,1408,7f,6,0,0,2,0,0.0
hrs_22064707,1m½f,1739,8.5f,3,0,0,0,0,0.0
hrs_22064707,1m1f,1799,9f,2,0,0,0,0,0.0
hrs_22064707,1m1½f,1906,9.5f,2,0,0,0,0,0.0
hrs_22064707,6f,1207,6f,1,0,0,0,0,0.0
hrs_44076088,6f,1207,6f,3,1,0,0,1,0.33
hrs_42103782,6f,1207,6f,3,0,0,0,1,0.0
hrs_39190515,6f,1207,6f,2,0,0,0,0,0.0
hrs_7032662,6f,1207,6f,43,7,6,4,5,0.16
hrs_7032662,7f,1414,7f,31,4,5,3,1,0.13
hrs_7032662,5f,1006,5f,8,0,0,1,0,0.0
hrs_7032662,5½f,1106,5.5f,1,0,0,0,0,0.0
hrs_7032662,1m,1566,8f,1,0,0,0,0,0.0
hrs_7032662,1m1f,1842,9f,1,0,0,0,0,0.0
hrs_27846630,7f,1408,7f,9,1,1,0,1,0.11
hrs_27846630,6f,1207,6f,8,0,0,0,2,0.0
hrs_27794795,1m,1608,8f,21,3,3,4,0,0.14
hrs_27794795,7f,1408,7f,6,0,0,0,0,0.0
hrs_27794795,1m1f,1799,9f,1,0,0,1,0,0.0
hrs_412728414,1m3f,2212,11f,1,0,0,0,0,0.0
hrs_412728414,1m4f,2413,12f,1,0,0,0,1,0.0
hrs_412728414,1m2f,1994,10f,1,0,0,0,0,0.0
hrs_44975602,1m3f,2212,11f,1,0,0,0,0,0.0
hrs_44975602,1m4f,2414,12f,1,0,0,0,0,0.0
hrs_36793645,7f,1408,7f,3,0,2,0,0,0.0
hrs_36793645,6f,1207,6f,3,1,0,0,0,0.33
hrs_36793645,1m,1609,8f,2,0,1,0,0,0.0
hrs_36793645,5f,1006,5f,1,0,0,0,1,0.0
hrs_36793645,1m½f,1678,8.5f,1,0,0,1,0,0.0
hrs_35243131,7f,1409,7f,9,0,0,1,3,0.0
hrs_35243131,6f,1207,6f,3,1,1,0,1,0.33
hrs_35243131,1m,1609,8f,1,0,0,1,0,0.0
hrs_31069430,7f,1408,7f,12,1,2,2,3,0.08
hrs_31069430,6f,1209,6f,11,1,3,3,1,0.09
hrs_31069430,5f,1000,5f,5,1,2,1,0,0.2
hrs_37220099,2m,3190,16f,2,0,0,0,0,0.0
hrs_37220099,1m3½f,2338,11.5f,1,0,0,0,0,0.0
hrs_37220099,1m5f,2615,13f,1,0,0,0,0,0.0
hrs_37220099,1m6f,2816,14f,1,0,1,0,0,0.0
hrs_37220099,1m3f,2248,11f,1,0,0,1,0,0.0
hrs_37220099,1m1½f,1906,9.5f,1,0,0,0,0,0.0
hrs_37220099,1m2f,2012,10f,1,0,0,0,0,0.0
hrs_37220099,1m,1615,8f,1,0,0,0,0,0.0
hrs_37220099,1m4f,2426,12f,1,0,0,0,0,0.0
hrs_15800414,2m1f,3381,17f,10,4,1,2,0,0.4
hrs_15800414,1m,1614,8f,4,0,0,0,0,0.0
hrs_15800414,2m,3190,16f,3,1,0,0,0,0.33
hrs_15800414,1m4f,2419,12f,2,0,0,0,1,0.0
hrs_15800414,1m4½f,2504,12.5f,2,0,1,0,0,0.0
hrs_15800414,1m7½f,3160,15.5f,2,0,0,1,1,0.0
hrs_15800414,1m5½f,2676,13.5f,1,1,0,0,0,1.0
hrs_15800414,1m2f,2016,10f,1,0,0,0,1,0.0
hrs_15800414,2m4f,3994,20f,1,0,0,0,0,0.0
hrs_15800414,2m4½f,4080,20.5f,1,0,0,0,0,0.0
hrs_15800414,1m6f,2791,14f,1,0,0,0,0,0.0
hrs_15800414,2m½f,3270,16.5f,1,0,0,0,1,0.0
hrs_15800414,2m3½f,3883,19.5f,1,0,0,0,0,0.0
hrs_27153490,7f,1414,7f,24,1,2,3,5,0.04
hrs_27153490,1m,1566,8f,7,3,0,0,0,0.43
hrs_27153490,6f,1207,6f,3,0,0,0,1,0.0
hrs_27153490,1m1f,1799,9f,1,0,0,0,1,0.0
hrs_27153490,1m2f,2051,10f,1,0,0,0,1,0.0
hrs_43418060,7f,1422,7f,3,1,1,0,0,0.33
hrs_44721705,7½f,1496,7.5f,2,0,1,0,0,0.0
hrs_44721705,7f,1414,7f,1,0,0,0,0,0.0
hrs_44721705,1m2f,2051,10f,1,0,0,0,0,0.0
hrs_39960256,6f,1207,6f,5,0,0,3,1,0.0
hrs_39960256,7f,1411,7f,4,1,0,1,0,0.25
hrs_42912478,7f,1422,7f,3,0,0,2,0,0.0
hrs_42912478,6f,1207,6f,1,0,0,0,0,0.0
hrs_42452025,7f,1411,7f,6,1,0,0,2,0.17
hrs_42452025,1m,1609,8f,1,0,0,0,0,0.0
hrs_44166318,6f,1207,6f,2,0,1,0,0,0.0
hrs_44166318,7f,1422,7f,2,0,0,0,1,0.0
hrs_40819695,7f,1411,7f,6,1,1,0,0,0.17
hrs_40819695,5f,1025,5f,2,0,0,0,0,0.0
hrs_40819695,6f,1207,6f,1,0,0,0,0,0.0
hrs_40819695,7½f,1496,7.5f,1,1,0,0,0,1.0
hrs_41152944,5f,1006,5f,5,1,0,1,1,0.2
hrs_41325256,5f,1006,5f,6,1,0,1,0,0.17
hrs_41325256,5½f,1106,5.5f,1,0,0,1,0,0.0
hrs_39190585,5f,1007,5f,7,1,1,1,0,0.14
hrs_43062950,6f,1207,6f,3,0,2,0,0,0.0
hrs_43062950,5f,1007,5f,2,1,1,0,0,0.5
hrs_40918836,5f,1006,5f,4,0,0,0,1,0.0
hrs_40918836,6f,1207,6f,2,0,0,0,0,0.0
hrs_40918836,7f,1385,7f,1,0,0,0,0,0.0
hrs_43163883,5f,1007,5f,2,0,1,0,0,0.0
hrs_40819702,5f,1006,5f,7,1,2,1,0,0.14
hrs_11373040,5f,1006,5f,23,6,3,2,1,0.26
hrs_11373040,6f,1207,6f,19,2,3,2,3,0.11
hrs_11373040,7f,1411,7f,11,1,1,3,0,0.09
hrs_11373040,1m,1609,8f,4,0,1,0,0,0.0
hrs_11373040,1m½f,1739,8.5f,4,0,0,0,2,0.0
hrs_11373040,5½f,1152,5.5f,3,0,2,0,0,0.0
hrs_11373040,1m1f,1799,9f,1,0,0,0,1,0.0
hrs_21649320,7f,1408,7f,15,2,0,1,2,0.13
hrs_21649320,1m,1608,8f,13,0,1,0,2,0.0
hrs_21649320,6f,1207,6f,5,0,0,0,1,0.0
hrs_21649320,6½f,1265,6.5f,1,0,0,0,0,0.0
hrs_21649320,5f,1006,5f,1,1,0,0,0,1.0
hrs_21649320,1m½f,1739,8.5f,1,0,0,0,0,0.0
hrs_21816130,5f,1012,5f,22,5,1,4,0,0.23
hrs_21816130,6f,1212,6f,13,1,1,0,2,0.08
hrs_21816130,7f,1408,7f,4,0,0,0,1,0.0
hrs_21816130,1m,1622,8f,2,0,0,1,0,0.0
hrs_21816130,1m4f,2426,12f,1,0,0,0,0,0.0
hrs_21816130,1m½f,1739,8.5f,1,0,0,0,0,0.0
hrs_34472627,7f,1408,7f,3,0,2,0,1,0.0
hrs_34472627,6f,1209,6f,2,0,0,1,0,0.0
hrs_35149086,7f,1408,7f,4,0,0,1,1,0.0
hrs_35149086,1m,1608,8f,4,0,2,0,0,0.0
hrs_35149086,6f,1212,6f,2,0,0,0,0,0.0
hrs_35149086,1m2f,1966,10f,1,0,0,0,0,0.0
hrs_35149086,7½f,1496,7.5f,1,0,0,1,0,0.0
hrs_42042175,6f,1207,6f,3,2,0,0,0,0.67
hrs_42042175,5f,1012,5f,3,0,0,0,3,0.0
hrs_42042175,5½f,1106,5.5f,1,0,0,0,0,0.0
hrs_40919284,5f,1006,5f,2,0,0,0,0,0.0
hrs_40919284,6f,1207,6f,2,0,0,1,0,0.0
hrs_40919284,7f,1385,7f,1,0,0,0,0,0.0
hrs_42680505,6f,1207,6f,4,1,0,0,0,0.25
hrs_42680505,5f,1006,5f,2,0,0,0,0,0.0
hrs_42943768,6f,1207,6f,2,0,0,0,0,0.0
hrs_42943768,7f,1414,7f,2,0,0,0,0,0.0
hrs_42943768,1m,1600.0,8f,2,0,0,0,0,0.0
hrs_42943768,1m1f,1800.0,9f,1,0,0,0,0,0.0
hrs_42943768,1m3f,2200.0,11f,1,0,0,0,0,0.0
hrs_42943768,1m1½f,1900.0,9.5f,1,0,0,0,0,0.0
hrs_42943768,7½f,1500.0,7.5f,1,0,0,0,0,0.0
hrs_41442926,1m2f,2045,10f,4,2,1,1,0,0.5
hrs_41442926,1m,1609,8f,2,0,0,0,0,0.0
hrs_41442926,1m1½f,1906,9.5f,1,0,0,0,0,0.0
hrs_31117814,7f,1411,7f,5,1,0,1,1,0.2
hrs_31117814,1m½f,1713,8.5f,3,0,0,0,0,0.0
hrs_31117814,1m,1609,8f,3,0,0,0,0,0.0
hrs_31117814,1m2f,2045,10f,2,0,0,0,0,0.0
hrs_31117814,7½f,1496,7.5f,1,0,1,0,0,0.0
hrs_30765175,7f,1408,7f,4,0,0,1,0,0.0
hrs_30765175,1m,1609,8f,4,1,0,0,0,0.25
hrs_30765175,1m½f,1739,8.5f,2,0,2,0,0,0.0
hrs_30765175,2m1f,3371,17f,1,0,0,0,0,0.0
hrs_30765175,1m7f,3063,15f,1,0,0,0,0,0.0
hrs_30765175,1m6f,2816,14f,1,0,0,0,0,0.0
hrs_30765175,6f,1222,6f,1,0,0,0,0,0.0
hrs_30765175,2m½f,3313,16.5f,1,0,0,0,0,0.0
hrs_30765175,1m2f,2045,10f,1,0,0,0,0,0.0
hrs_30765175,1m1½f,1906,9.5f,1,0,0,0,1,0.0
hrs_36779932,1m,1638,8f,2,0,0,0,0,0.0
hrs_36779932,1m2f,2012,10f,2,0,0,0,0,0.0
hrs_36779932,7f,1408,7f,1,0,0,0,0,0.0
hrs_31580395,1m,1610,8f,9,0,0,1,1,0.0
hrs_31580395,7f,1408,7f,3,0,0,0,1,0.0
hrs_31580395,1m2f,2012,10f,3,0,0,0,0,0.0
hrs_31580395,1m½f,1739,8.5f,1,0,0,0,0,0.0
hrs_41441897,2m,3216,16f,4,0,1,1,0,0.0
hrs_41441897,6f,1207,6f,1,0,0,0,1,0.0
hrs_41441897,2m2f,3647,18f,1,1,0,0,0,1.0
hrs_41441897,1m7f,3018,15f,1,0,0,1,0,0.0
hrs_41441897,1m1f,1811,9f,1,0,0,0,0,0.0
hrs_41441897,2m1f,3463,17f,1,0,0,0,0,0.0
hrs_41441897,1m3f,2227,11f,1,0,0,0,0,0.0
hrs_36515752,6f,1204,6f,3,0,0,0,0,0.0
hrs_36515752,5f,1006,5f,2,0,0,0,0,0.0
hrs_36515752,1m,1608,8f,2,0,0,0,1,0.0
hrs_36515752,7f,1408,7f,1,0,0,0,0,0.0
hrs_36515752,1m2f,2050,10f,1,0,0,0,0,0.0
hrs_22250816,1m2f,2050,10f,8,0,1,0,3,0.0
hrs_22250816,1m4f,2414,12f,6,0,0,0,2,0.0
hrs_22250816,1m3f,2227,11f,4,0,1,1,1,0.0
hrs_22250816,1m,1609,8f,3,0,0,0,0,0.0
hrs_22250816,7f,1408,7f,3,0,0,0,0,0.0
hrs_22250816,1m4½f,2504,12.5f,2,0,0,1,0,0.0
hrs_22250816,1m7½f,3160,15.5f,2,0,0,0,0,0.0
hrs_22250816,2m1f,3381,17f,1,0,0,0,0,0.0
hrs_22250816,1m2½f,2149,10.5f,1,0,0,0,0,0.0
hrs_22250816,2m3½f,3878,19.5f,1,0,0,0,0,0.0
hrs_24819508,5f,1020,5f,30,6,2,1,4,0.2
hrs_24819508,6f,1207,6f,9,0,0,0,0,0.0
hrs_35257929,5½f,1152,5.5f,4,0,0,0,1,0.0
hrs_35257929,7f,1402,7f,2,0,0,0,0,0.0
hrs_35257929,5f,1015,5f,2,0,0,0,1,0.0
hrs_35257929,1m2f,1994,10f,1,0,0,0,0,0.0
hrs_21827008,2m4f,3974,20f,5,1,0,0,2,0.2
hrs_21827008,2m,3172,16f,4,0,2,0,0,0.0
hrs_21827008,1m4f,2414,12f,3,0,2,0,0,0.0
hrs_21827008,2m2½f,3756,18.5f,3,1,1,0,0,0.33
hrs_21827008,2m1f,3371,17f,2,1,1,0,0,0.5
hrs_21827008,2m½f,3283,16.5f,2,0,0,2,0,0.0
hrs_21827008,2m4½f,4156,20.5f,1,0,1,0,0,0.0
hrs_21827008,2m3½f,3957,19.5f,1,0,0,1,0,0.0
hrs_21827008,2m3f,3867,19f,1,0,0,1,0,0.0
hrs_35149219,6f,1207,6f,6,1,1,0,1,0.17
hrs_35149219,7f,1385,7f,4,1,2,1,0,0.25
hrs_35149219,1m,1602,8f,1,0,0,1,0,0.0
hrs_35149219,1m½f,1671,8.5f,1,0,0,0,1,0.0
hrs_36454222,6f,1204,6f,9,2,2,0,1,0.22
hrs_36454222,7f,1401,7f,1,0,0,0,0,0.0
hrs_16596209,2m,3174,16f,7,1,2,1,0,0.14
hrs_16596209,2m½f,3319,16.5f,6,1,1,1,2,0.17
hrs_16596209,1m7½f,3077,15.5f,4,1,0,2,1,0.25
hrs_16596209,2m4f,4023,20f,2,0,0,0,0,0.0
hrs_16596209,2m3½f,3923,19.5f,2,0,0,0,1,0.0
hrs_16596209,2m1f,3433,17f,2,0,0,2,0,0.0
hrs_16596209,2m3f,3851,19f,1,0,0,0,0,0.0
hrs_16596209,2m2½f,3749,18.5f,1,0,0,1,0,0.0
hrs_16596209,1m6f,2806,14f,1,0,0,0,0,0.0
hrs_16596209,2m1½f,3568,17.5f,1,0,1,0,0,0.0
hrs_16596209,2m5f,4256,21f,1,0,0,0,0,0.0
hrs_22413335,1m2f,2000,10f,7,1,0,2,0,0.14
hrs_22413335,1m3f,2234,11f,4,0,0,0,0,0.0
hrs_22413335,2m,3219,16f,3,0,0,1,0,0.0
hrs_22413335,2m1f,3381,17f,3,1,0,1,0,0.33
hrs_22413335,1m7½f,3160,15.5f,3,2,0,0,0,0.67
hrs_22413335,1m½f,1678,8.5f,2,0,0,1,0,0.0
hrs_22413335,1m6f,2814,14f,2,0,0,1,0,0.0
hrs_22413335,2m½f,3351,16.5f,2,0,0,0,0,0.0
hrs_22413335,1m7f,3063,15f,2,0,1,0,1,0.0
hrs_22413335,1m4f,2414,12f,2,0,0,0,1,0.0
hrs_22413335,2m4f,4049,20f,1,0,0,0,0,0.0
hrs_22413335,1m,1609,8f,1,0,0,0,0,0.0
hrs_22413335,1m4½f,2472,12.5f,1,0,0,0,0,0.0
hrs_29721895,7f,1422,7f,6,0,0,0,1,0.0
hrs_29721895,5f,1000,5f,6,0,0,1,1,0.0
hrs_29721895,6f,1207,6f,6,0,0,0,1,0.0
hrs_29721895,1m,1611,8f,1,0,0,0,0,0.0
hrs_41504022,5f,1020,5f,3,1,1,0,0,0.33
hrs_41504022,6f,1218,6f,2,0,0,0,1,0.0
hrs_41504022,5½f,1152,5.5f,1,0,0,0,0,0.0
hrs_41504022,6½f,1265,6.5f,1,0,0,0,0,0.0
hrs_39960403,6f,1222,6f,4,0,1,2,0,0.0
hrs_39960403,5½f,1152,5.5f,1,0,0,0,0,0.0
hrs_39960403,7f,1414,7f,1,0,0,0,0,0.0
hrs_40819625,5f,1037,5f,2,0,0,1,0,0.0
hrs_40819625,5½f,1152,5.5f,1,0,0,0,0,0.0
hrs_40819625,6f,1207,6f,1,0,0,0,0,0.0
hrs_39962846,5f,1006,5f,6,0,0,2,2,0.0
hrs_39962846,5½f,1152,5.5f,2,0,1,0,0,0.0
hrs_39962846,6f,1207,6f,1,0,0,0,0,0.0
hrs_39191264,5f,1011,5f,5,0,0,1,1,0.0
hrs_39191264,5½f,1152,5.5f,1,0,0,0,0,0.0
hrs_33344794,2m½f,3270,16.5f,3,0,0,2,0,0.0
hrs_33344794,1m7½f,3131,15.5f,1,0,0,0,0,0.0
hrs_33344794,2m4f,3994,20f,1,0,0,0,0,0.0
hrs_33344794,2m,3265,16f,1,0,0,0,0,0.0
hrs_7042427,1m,1607,8f,31,5,2,3,3,0.16
hrs_7042427,7f,1385,7f,21,10,1,2,1,0.48
hrs_7042427,1m½f,1671,8.5f,4,1,0,1,2,0.25
hrs_7042427,6f,1182,6f,3,0,0,1,0,0.0
hrs_7042427,1m2f,2012,10f,2,0,0,0,1,0.0
hrs_7042427,5f,1006,5f,2,0,0,0,0,0.0
hrs_7042427,1m2½f,2076,10.5f,1,0,0,0,0,0.0
hrs_7042427,7½f,1524,7.5f,1,0,1,0,0,0.0
hrs_40900041,1m,1609,8f,2,2,0,0,0,1.0
hrs_43950767,1m,1609,8f,1,0,0,0,0,0.0
hrs_44166220,1m,1609,8f,3,0,0,0,0,0.0
hrs_45474842,5f,1006,5f,1,0,0,0,0,0.0
hrs_45474842,6f,1207,6f,1,0,0,0,0,0.0
hrs_45474842,1m,1609,8f,1,0,0,0,0,0.0
hrs_26408830,2m,3217,16f,4,1,1,0,1,0.25
hrs_26408830,1m2f,2012,10f,3,0,2,0,1,0.0
hrs_26408830,1m4f,2393,12f,3,0,2,1,0,0.0
hrs_26408830,2m5f,4250,21f,2,0,0,0,0,0.0
hrs_26408830,2m4f,3994,20f,2,0,0,1,0,0.0
hrs_26408830,1m5f,2615,13f,1,0,0,0,1,0.0
hrs_26408830,1m6f,2816,14f,1,0,0,1,0,0.0
hrs_26408830,2m½f,3336,16.5f,1,0,1,0,0,0.0
hrs_26408830,2m1½f,3568,17.5f,1,0,0,1,0,0.0
hrs_26408830,2m2½f,3749,18.5f,1,0,0,0,0,0.0
hrs_26408830,2m3½f,3903,19.5f,1,1,0,0,0,1.0
hrs_26408830,1m,1609,8f,1,0,0,0,1,0.0
hrs_26408830,1m4½f,2472,12.5f,1,0,0,0,0,0.0
hrs_35484484,1m2f,2012,10f,5,0,1,0,3,0.0
hrs_35484484,1m,1609,8f,3,1,0,0,0,0.33
hrs_35484484,1m4½f,2504,12.5f,3,0,1,0,0,0.0
hrs_35484484,1m4f,2393,12f,3,0,2,0,0,0.0
hrs_35484484,2m½f,3312,16.5f,2,0,0,0,0,0.0
hrs_35484484,1m½f,1739,8.5f,1,0,0,0,0,0.0
hrs_35840805,7f,1423,7f,5,1,0,0,1,0.2
hrs_35840805,6f,1207,6f,3,0,0,0,0,0.0
hrs_35840805,1m,1638,8f,2,1,0,0,0,0.5
hrs_35840805,6½f,1308,6.5f,1,0,1,0,0,0.0
hrs_37890405,7f,1408,7f,5,0,1,0,0,0.0
hrs_37890405,1m,1610,8f,4,0,1,0,0,0.0
hrs_22047123,1m1½f,1900.0,9.5f,8,0,1,0,2,0.0
hrs_22047123,1m1f,1800.0,9f,5,0,2,0,0,0.0
hrs_22047123,1m2f,2000.0,10f,4,1,0,0,0,0.25
hrs_22047123,1m2½f,2100.0,10.5f,4,0,0,1,0,0.0
hrs_22047123,1m,1622,8f,3,0,0,0,0,0.0
hrs_22047123,7f,1400.0,7f,1,0,0,0,0,0.0
hrs_22047123,1m4f,2414,12f,1,0,0,0,0,0.0
hrs_22047123,1m3f,2212,11f,1,0,0,0,0,0.0
hrs_35336609,1m4f,2414,12f,7,0,0,3,1,0.0
hrs_35336609,1m,1610,8f,3,0,0,0,0,0.0
hrs_35336609,2m1f,3381,17f,2,0,0,0,0,0.0
hrs_35336609,1m2f,2012,10f,1,0,0,0,0,0.0
hrs_35336609,1m6f,2814,14f,1,0,0,0,1,0.0
hrs_43605590,6f,1207,6f,2,1,0,0,0,0.5
hrs_41782412,5f,1006,5f,3,0,0,1,1,0.0
hrs_41782412,6f,1207,6f,1,0,1,0,0,0.0
hrs_41782412,5½f,1106,5.5f,1,0,0,1,0,0.0
hrs_27206641,1m,1609,8f,29,4,1,6,5,0.14
hrs_27206641,1m½f,1739,8.5f,7,1,1,1,2,0.14
hrs_27206641,1m2f,2012,10f,4,0,0,0,0,0.0
hrs_27206641,7f,1409,7f,3,0,0,1,0,0.0
hrs_27206641,1m1½f,1906,9.5f,2,0,0,0,1,0.0
hrs_36234492,1m,1609,8f,6,0,0,1,1,0.0
hrs_36234492,7f,1411,7f,2,0,0,0,0,0.0
hrs_36234492,1m2f,2057,10f,2,0,0,0,0,0.0
hrs_25525794,1m,1610,8f,4,0,1,0,0,0.0
hrs_25525794,7f,1414,7f,3,1,1,0,0,0.33
hrs_25525794,2m,3219,16f,3,0,0,0,1,0.0
hrs_25525794,1m2f,2057,10f,3,1,1,1,0,0.33
hrs_25525794,2m½f,3365,16.5f,2,0,0,0,0,0.0
hrs_25525794,2m4f,3978,20f,1,0,0,0,0,0.0
hrs_25525794,1m1f,1811,9f,1,0,0,1,0,0.0
hrs_25525794,1m3f,2212,11f,1,0,0,0,0,0.0
hrs_25525794,1m½f,1678,8.5f,1,0,0,0,1,0.0
hrs_25525794,2m1f,3381,17f,1,0,0,1,0,0.0
hrs_25525794,2m2f,3571,18f,1,0,0,1,0,0.0
hrs_25525794,2m6f,4426,22f,1,0,0,0,0,0.0
hrs_25525794,2m4½f,4124,20.5f,1,0,0,0,0,0.0
hrs_25525794,1m2½f,2076,10.5f,1,0,0,0,0,0.0
hrs_27566049,2m1f,3462,17f,6,0,0,0,2,0.0
hrs_27566049,2m3f,3822,19f,2,0,0,0,0,0.0
