trainer_id,total_rides,horse_age,runners,1st,2nd,3rd,4th,a/e,win_%,1_pl
trn_77103,0,3,3708,488,460,413,359,0.86,0.13,-911.46
trn_77103,0,2,2714,402,371,327,272,0.86,0.15,-619.97
trn_77103,0,4,1339,183,147,133,129,0.97,0.14,-180.44
trn_77103,0,5,671,74,77,70,59,0.86,0.11,-173.38
trn_77103,0,6,361,38,33,43,34,0.95,0.11,-56.54
trn_77103,0,7,202,15,13,25,18,0.69,0.07,-75.52
trn_77103,0,8,82,9,6,8,13,1.03,0.11,-8.0
trn_77103,0,9,33,2,1,1,1,0.7,0.06,-23.0
trn_77103,0,10,11,0,0,0,0,0.0,0.0,-11.0
trn_77103,0,12,2,0,0,0,0,0.0,0.0,-2.0
trn_77103,0,13,1,0,0,0,0,0.0,0.0,-1.0
trn_122130,0,5,2260,109,121,141,145,0.68,0.05,-1231.65
trn_122130,0,6,2047,128,120,141,156,0.75,0.06,-765.95
trn_122130,0,7,1305,82,105,105,112,0.7,0.06,-452.7
trn_122130,0,4,1221,42,54,56,62,0.64,0.03,-800.93
trn_122130,0,8,866,52,62,53,60,0.73,0.06,-330.25
trn_122130,0,9,490,23,33,44,35,0.59,0.05,-223.5
trn_122130,0,3,214,7,8,7,7,0.57,0.03,-129.75
trn_122130,0,10,200,8,13,7,17,0.56,0.04,-104.5
trn_122130,0,11,99,3,8,4,7,0.56,0.03,-46.25
trn_122130,0,2,50,2,0,2,3,0.76,0.04,-28.0
trn_122130,0,13,20,3,0,2,1,2.23,0.15,5.0
trn_122130,0,12,19,2,1,1,3,1.18,0.11,-8.5
trn_122130,0,14,3,0,1,0,0,0.0,0.0,-3.0
trn_122130,0,15,1,0,0,0,0,0.0,0.0,-1.0
trn_297531,0,3,742,78,88,80,85,0.83,0.11,-197.74
trn_297531,0,2,394,39,50,46,35,0.85,0.1,109.26
trn_297531,0,4,205,14,21,18,25,0.6,0.07,-66.12
trn_297531,0,5,33,3,2,4,2,0.78,0.09,-23.79
trn_297531,0,6,16,3,1,1,1,1.14,0.19,-2.93
trn_297531,0,7,6,0,1,0,0,0.0,0.0,-6.0
trn_297531,0,8,1,0,0,0,0,0.0,0.0,-1.0
trn_120897,0,6,153,11,13,13,9,0.68,0.07,-105.52
trn_120897,0,7,138,20,12,10,9,1.05,0.14,-45.91
trn_120897,0,5,135,4,7,4,8,0.56,0.03,-97.25
trn_120897,0,8,104,6,9,7,11,0.6,0.06,-73.75
trn_120897,0,10,68,7,8,5,5,0.9,0.1,-28.67
trn_120897,0,9,57,6,4,4,7,0.84,0.11,66.95
trn_120897,0,4,55,0,2,0,4,0.0,0.0,-55.0
trn_120897,0,11,31,3,0,2,5,0.86,0.1,-23.48
trn_120897,0,3,21,0,1,0,2,0.0,0.0,-21.0
trn_120897,0,2,19,0,1,2,1,0.0,0.0,-19.0
trn_120897,0,12,18,1,4,2,0,0.32,0.06,-16.71
trn_120897,0,13,3,0,0,0,0,0.0,0.0,-3.0
trn_120897,0,14,1,0,0,0,0,0.0,0.0,-1.0
trn_302778,0,3,400,39,34,34,44,1.01,0.1,51.52
trn_302778,0,2,226,18,18,25,26,0.9,0.08,-110.33
trn_302778,0,4,147,6,17,17,16,0.38,0.04,-94.87
trn_302778,0,7,14,1,1,2,0,0.44,0.07,-10.0
trn_302778,0,9,12,0,2,1,0,0.0,0.0,-12.0
trn_302778,0,8,5,0,0,1,0,0.0,0.0,-5.0
trn_302778,0,5,3,1,0,0,0,2.75,0.33,4.0
trn_302778,0,10,3,0,0,0,0,0.0,0.0,-3.0
trn_302778,0,6,1,0,1,0,0,0.0,0.0,-1.0
trn_375714,0,9,2,0,0,0,0,0.0,0.0,-2.0
trn_5571,0,3,9177,1823,1499,1278,1022,0.87,0.2,-1580.65
trn_5571,0,2,3779,696,602,465,451,0.85,0.18,-784.09
trn_5571,0,4,2049,412,301,266,223,0.97,0.2,-88.56
trn_5571,0,5,542,103,75,73,70,0.96,0.19,-63.53
trn_5571,0,6,150,30,19,17,21,1.12,0.2,-7.28
trn_5571,0,8,23,3,3,3,7,0.82,0.13,6.62
trn_5571,0,7,20,4,5,3,1,1.05,0.2,-0.71
trn_5571,0,9,18,2,4,3,2,0.72,0.11,-8.5
trn_5571,0,-22,4,1,0,1,2,1.11,0.25,2.0
trn_5229,0,6,238,4,9,16,18,0.43,0.02,-182.62
trn_5229,0,7,231,5,22,22,24,0.31,0.02,-169.42
trn_5229,0,5,216,5,10,13,17,0.47,0.02,-154.0
trn_5229,0,8,206,15,12,22,17,0.93,0.07,-119.92
trn_5229,0,9,111,11,4,3,18,1.22,0.1,-46.38
trn_5229,0,4,105,3,4,4,5,0.7,0.03,67.5
trn_5229,0,10,90,4,9,3,9,0.65,0.04,-18.5
trn_5229,0,11,64,4,2,5,5,1.0,0.06,-6.5
trn_5229,0,12,55,5,2,5,8,1.44,0.09,99.5
trn_5229,0,3,39,0,0,2,2,0.0,0.0,-39.0
trn_5229,0,13,35,1,2,1,3,0.56,0.03,-14.0
trn_5229,0,14,17,1,0,1,2,1.04,0.06,9.0
trn_5229,0,15,10,0,0,1,0,0.0,0.0,-10.0
trn_5229,0,2,8,0,0,0,0,0.0,0.0,-8.0
trn_5229,0,16,2,0,0,0,1,0.0,0.0,-2.0
trn_376083,0,9,14,2,3,2,0,0.78,0.14,-9.38
trn_376083,0,8,13,2,4,3,1,0.67,0.15,-6.13
trn_376083,0,4,13,3,4,1,1,1.3,0.23,-1.5
trn_376083,0,2,8,0,1,1,2,0.0,0.0,-8.0
trn_376083,0,7,8,3,0,1,1,1.92,0.38,7.5
trn_376083,0,3,7,1,1,1,2,0.91,0.14,0.0
trn_376083,0,10,7,0,2,1,1,0.0,0.0,-7.0
trn_376083,0,6,3,1,0,1,1,1.81,0.33,1.33
trn_376083,0,5,2,0,1,1,0,0.0,0.0,-2.0
trn_85914,0,3,3847,894,656,484,361,0.93,0.23,-344.56
trn_85914,0,4,2597,492,400,298,246,0.88,0.19,-291.48
trn_85914,0,2,2169,569,396,280,222,0.98,0.26,-52.48
trn_85914,0,5,1343,267,155,162,115,1.05,0.2,90.53
trn_85914,0,6,525,73,69,72,46,0.82,0.14,-27.63
trn_85914,0,7,146,18,20,15,9,0.85,0.12,-24.86
trn_85914,0,8,63,8,9,5,5,1.19,0.13,6.5
trn_85914,0,9,7,1,1,0,0,1.33,0.14,14.0
trn_356094,0,3,197,12,17,16,23,0.68,0.06,3.63
trn_356094,0,4,141,11,19,19,13,0.68,0.08,-59.42
trn_356094,0,5,56,7,4,2,9,1.08,0.12,14.62
trn_356094,0,2,53,1,0,4,4,0.42,0.02,-48.67
trn_356094,0,6,28,2,2,1,5,0.8,0.07,-10.5
trn_356094,0,7,22,1,4,3,3,0.32,0.05,-15.5
trn_356094,0,9,14,1,0,2,1,1.09,0.07,-9.0
trn_356094,0,8,7,0,0,1,0,0.0,0.0,-7.0
trn_356094,0,10,4,0,0,1,0,0.0,0.0,-4.0
trn_6966,0,4,571,22,20,38,42,0.75,0.04,-276.75
trn_6966,0,5,554,24,41,49,40,0.68,0.04,-297.25
trn_6966,0,6,447,27,35,42,40,0.82,0.06,-134.5
trn_6966,0,7,324,22,30,28,26,0.86,0.07,-81.92
trn_6966,0,8,283,21,14,35,29,0.92,0.07,-73.63
trn_6966,0,3,253,6,11,13,19,0.5,0.02,-193.0
trn_6966,0,9,145,8,10,11,10,0.77,0.06,-49.75
trn_6966,0,10,115,4,12,11,17,0.44,0.03,-81.0
trn_6966,0,11,62,3,2,5,7,0.76,0.05,-14.0
trn_6966,0,12,37,0,5,2,1,0.0,0.0,-37.0
trn_6966,0,2,14,0,0,0,0,0.0,0.0,-14.0
trn_6966,0,13,13,1,1,0,1,1.03,0.08,-3.0
trn_71802,0,3,9243,1610,1211,1110,908,0.9,0.17,-1755.94
trn_71802,0,2,6684,1552,1096,833,733,0.91,0.23,-904.27
trn_71802,0,4,2454,400,339,301,212,0.83,0.16,-896.88
trn_71802,0,5,1645,315,223,183,150,0.93,0.19,-355.19
trn_71802,0,6,1031,157,138,108,99,0.77,0.15,-424.3
trn_71802,0,7,627,106,99,57,48,0.9,0.17,-29.47
trn_71802,0,8,297,42,43,38,24,0.83,0.14,-90.46
trn_71802,0,9,109,10,10,8,9,0.59,0.09,-63.79
trn_71802,0,10,50,7,11,8,3,0.74,0.14,-6.42
trn_71802,0,11,7,1,2,0,2,0.95,0.14,-3.75
trn_71802,0,13,3,0,0,0,0,0.0,0.0,-3.0
trn_71802,0,,1,0,0,0,0,0.0,0.0,-1.0
trn_233892,0,3,21,4,2,5,0,0.87,0.19,2.15
trn_233892,0,4,17,3,1,0,1,1.62,0.18,-4.0
trn_233892,0,2,11,3,4,1,0,0.9,0.27,2.58
trn_233892,0,5,9,1,1,2,2,0.85,0.11,-4.4
trn_233892,0,6,2,0,0,0,1,0.0,0.0,-2.0
trn_43092,0,7,2116,277,270,272,224,0.88,0.13,-418.59
trn_43092,0,6,1893,248,251,220,204,0.94,0.13,-211.69
trn_43092,0,8,1487,224,195,180,137,1.02,0.15,25.94
trn_43092,0,5,1411,157,159,166,143,0.95,0.11,-198.6
trn_43092,0,9,1222,133,145,157,151,0.83,0.11,-163.81
trn_43092,0,10,841,102,96,97,108,0.95,0.12,-91.35
trn_43092,0,4,547,33,56,69,49,0.65,0.06,-238.54
trn_43092,0,11,393,30,30,57,46,0.68,0.08,-19.72
trn_43092,0,12,176,18,10,23,23,0.94,0.1,1.63
trn_43092,0,3,123,3,14,6,16,0.36,0.02,-58.0
trn_43092,0,13,74,6,6,15,4,0.83,0.08,-36.75
trn_43092,0,14,12,0,3,1,0,0.0,0.0,-12.0
trn_43092,0,2,6,1,0,0,0,3.0,0.17,11.0
trn_133551,0,5,690,52,64,53,65,0.79,0.08,-293.53
trn_133551,0,6,685,60,69,54,73,0.81,0.09,-179.57
trn_133551,0,4,579,42,31,34,48,0.9,0.07,-205.55
trn_133551,0,7,500,42,38,49,55,0.75,0.08,-186.47
trn_133551,0,8,261,31,28,36,24,1.11,0.12,32.92
trn_133551,0,3,180,14,12,10,10,1.02,0.08,-91.9
trn_133551,0,9,120,16,4,11,10,1.37,0.13,96.0
trn_133551,0,10,53,5,4,8,5,0.87,0.09,-11.75
trn_133551,0,11,19,0,1,2,2,0.0,0.0,-19.0
trn_133551,0,2,7,0,0,0,0,0.0,0.0,-7.0
trn_133551,0,12,4,0,0,1,0,0.0,0.0,-4.0
trn_52443,0,4,699,65,67,60,83,0.89,0.09,-122.26
trn_52443,0,3,668,55,63,61,53,0.91,0.08,-223.38
trn_52443,0,5,542,59,69,51,47,0.91,0.11,-97.78
trn_52443,0,6,399,50,49,43,47,1.0,0.13,-34.0
trn_52443,0,2,277,15,23,18,32,0.84,0.05,-128.23
trn_52443,0,7,257,21,32,24,29,0.72,0.08,-63.07
trn_52443,0,8,161,17,15,18,18,0.96,0.11,-20.55
trn_52443,0,9,93,8,8,13,15,0.83,0.09,-38.92
trn_52443,0,10,52,5,6,3,4,1.01,0.1,0.0
trn_52443,0,11,19,1,0,0,2,0.66,0.05,-8.0
trn_148050,0,5,58,2,1,1,5,0.59,0.03,-47.0
trn_148050,0,7,57,4,1,5,5,0.86,0.07,-5.0
trn_148050,0,6,40,5,3,3,1,1.41,0.12,4.0
trn_148050,0,4,33,0,4,0,0,0.0,0.0,-33.0
trn_148050,0,8,28,3,0,2,2,1.57,0.11,10.0
trn_148050,0,9,26,1,0,1,3,0.49,0.04,-21.67
trn_148050,0,10,21,1,3,0,0,0.71,0.05,-10.0
trn_148050,0,3,11,0,0,1,0,0.0,0.0,-11.0
trn_148050,0,11,10,2,4,0,0,1.4,0.2,12.5
trn_148050,0,2,8,0,0,0,0,0.0,0.0,-8.0
trn_148050,0,12,7,0,1,1,1,0.0,0.0,-7.0
trn_148050,0,13,1,0,0,0,0,0.0,0.0,-1.0
trn_162666,0,4,168,12,17,13,8,0.86,0.07,-90.76
trn_162666,0,3,147,6,10,18,13,0.62,0.04,-104.62
trn_162666,0,5,106,10,4,10,11,1.15,0.09,36.25
trn_162666,0,6,71,3,8,8,10,0.43,0.04,-59.75
trn_162666,0,7,64,2,7,10,5,0.31,0.03,-52.5
trn_162666,0,2,55,0,1,4,1,0.0,0.0,-55.0
trn_162666,0,8,42,3,5,3,5,0.79,0.07,-7.67
trn_162666,0,12,14,2,0,0,2,1.31,0.14,-8.0
trn_162666,0,9,14,1,1,0,2,0.73,0.07,15.0
trn_162666,0,11,9,2,2,0,2,1.47,0.22,-0.5
trn_162666,0,10,8,1,1,0,1,1.42,0.12,-0.5
trn_162666,0,13,1,0,0,0,0,0.0,0.0,-1.0
trn_128367,0,4,250,25,27,19,15,1.07,0.1,-38.34
trn_128367,0,3,184,10,8,8,14,0.91,0.05,-79.25
trn_128367,0,5,92,12,10,9,9,1.03,0.13,87.25
trn_128367,0,6,51,7,5,4,6,1.38,0.14,21.5
trn_128367,0,7,30,4,2,2,2,1.14,0.13,3.62
trn_128367,0,2,30,0,1,0,0,0.0,0.0,-30.0
trn_128367,0,8,11,1,1,1,1,0.84,0.09,-4.5
trn_128367,0,9,10,0,0,2,2,0.0,0.0,-10.0
trn_235062,0,3,1360,249,205,176,149,0.99,0.18,128.53
trn_235062,0,4,586,98,84,68,48,0.98,0.17,-26.4
trn_235062,0,2,535,91,85,72,51,0.88,0.17,-50.4
trn_235062,0,5,149,28,24,23,18,0.97,0.19,2.4
trn_235062,0,6,46,6,9,2,7,0.67,0.13,-20.1
trn_235062,0,7,23,4,1,3,2,0.67,0.17,-15.5
trn_235062,0,8,7,2,3,1,1,0.9,0.29,-2.3
trn_79866,0,3,486,56,63,54,50,0.89,0.12,-89.1
trn_79866,0,4,394,37,38,38,32,0.82,0.09,-65.2
trn_79866,0,5,217,33,28,29,22,1.17,0.15,79.5
trn_79866,0,6,124,13,17,19,15,0.74,0.1,-52.3
trn_79866,0,7,99,12,9,11,10,0.89,0.12,3.6
trn_79866,0,2,73,18,9,9,6,2.06,0.25,182.4
trn_79866,0,8,21,2,4,2,2,0.59,0.1,-15.0
trn_79866,0,10,15,5,0,1,3,1.91,0.33,30.9
trn_79866,0,9,10,0,1,3,0,0.0,0.0,-10.0
trn_79866,0,11,1,0,0,0,1,0.0,0.0,-1.0
trn_214623,0,3,437,66,53,50,49,1.04,0.15,135.7
trn_214623,0,4,373,40,44,36,31,0.8,0.11,-100.73
trn_214623,0,5,148,19,19,18,15,0.96,0.13,-3.52
trn_214623,0,2,124,17,17,19,15,1.0,0.14,-21.3
trn_214623,0,6,83,21,9,12,9,1.24,0.25,12.8
trn_214623,0,7,47,6,10,7,2,0.7,0.13,2.5
trn_214623,0,8,22,4,4,4,3,0.95,0.18,3.23
trn_214623,0,9,7,0,3,0,2,0.0,0.0,-7.0
trn_214623,0,10,2,0,0,0,1,0.0,0.0,-2.0
trn_214623,0,11,1,0,0,0,0,0.0,0.0,-1.0
trn_332910,0,3,134,13,21,18,19,0.77,0.1,-9.3
trn_332910,0,4,84,10,6,12,11,1.14,0.12,21.8
trn_332910,0,2,76,10,7,9,10,1.08,0.13,32.5
trn_332910,0,5,26,1,4,3,0,0.38,0.04,-14.8
trn_332910,0,6,7,1,1,0,0,1.7,0.14,14.2
trn_332910,0,7,2,0,0,0,0,0.0,0.0,-2.0
trn_41148,0,3,960,77,95,87,97,0.84,0.08,-282.69
trn_41148,0,4,612,41,44,47,53,0.69,0.07,-254.52
trn_41148,0,2,414,31,35,43,33,0.86,0.07,-131.84
trn_41148,0,5,395,33,35,25,37,0.88,0.08,-101.42
trn_41148,0,6,247,16,19,26,11,0.67,0.06,-137.02
trn_41148,0,7,158,9,16,8,13,0.53,0.06,-96.09
trn_41148,0,8,68,1,3,2,4,0.21,0.01,-60.5
trn_41148,0,9,37,0,2,1,3,0.0,0.0,-37.0
trn_41148,0,11,13,1,2,3,1,0.63,0.08,-7.0
trn_41148,0,10,7,0,1,0,1,0.0,0.0,-7.0
trn_41148,0,12,7,0,0,1,1,0.0,0.0,-7.0
trn_41148,0,13,5,0,0,0,1,0.0,0.0,-5.0
trn_41148,0,14,3,0,0,0,0,0.0,0.0,-3.0
trn_297828,0,3,260,19,15,26,24,0.73,0.07,-87.6
trn_297828,0,4,175,11,21,19,14,0.66,0.06,-51.9
trn_297828,0,5,84,8,10,5,8,0.7,0.1,-34.56
trn_297828,0,2,82,4,10,8,12,0.41,0.05,-57.7
trn_297828,0,6,57,11,4,7,5,1.49,0.19,26.29
trn_297828,0,7,26,4,3,3,4,1.2,0.15,21.0
trn_297828,0,8,10,1,0,3,0,0.89,0.1,-6.3
trn_9090,0,3,9449,1499,1297,1098,979,0.82,0.16,-2794.35
trn_9090,0,2,3986,579,573,509,472,0.79,0.15,-1236.54
trn_9090,0,4,3290,549,421,353,312,0.88,0.17,-779.97
trn_9090,0,5,1330,209,162,153,133,0.81,0.16,-478.22
trn_9090,0,6,853,145,111,82,78,0.85,0.17,-198.2
trn_9090,0,7,463,83,43,46,40,0.95,0.18,-52.21
trn_9090,0,8,239,29,29,25,24,0.8,0.12,-27.41
trn_9090,0,9,86,7,6,13,5,0.7,0.08,-29.25
trn_9090,0,10,74,4,6,5,7,0.51,0.05,-40.0
trn_9090,0,11,22,2,3,1,3,0.98,0.09,-12.0
trn_9090,0,12,7,0,1,3,0,0.0,0.0,-7.0
trn_9090,0,,3,0,0,1,0,0.0,0.0,-3.0
trn_188487,0,3,1522,140,189,165,164,0.77,0.09,-293.2
trn_188487,0,4,787,68,60,63,93,0.83,0.09,-168.8
trn_188487,0,2,697,77,88,83,105,0.84,0.11,-196.97
trn_188487,0,5,343,39,35,52,34,0.95,0.11,-8.7
trn_188487,0,6,161,13,20,14,20,0.69,0.08,-32.2
trn_188487,0,7,103,9,9,4,11,0.85,0.09,-17.8
trn_188487,0,8,47,4,8,1,2,0.84,0.09,-12.9
trn_188487,0,9,32,1,3,4,4,0.38,0.03,-22.0
trn_137160,0,3,1139,95,112,110,141,0.74,0.08,-422.61
trn_137160,0,2,778,58,69,77,88,0.74,0.07,-256.69
trn_137160,0,4,563,53,57,56,59,0.9,0.09,-145.89
trn_137160,0,5,264,31,32,33,30,0.93,0.12,-18.24
trn_137160,0,6,149,17,16,17,17,0.95,0.11,-9.72
trn_137160,0,7,94,7,16,13,11,0.68,0.07,-30.0
trn_137160,0,8,48,5,3,3,2,1.16,0.1,21.75
trn_137160,0,9,29,0,1,1,3,0.0,0.0,-29.0
trn_137160,0,10,20,0,0,2,1,0.0,0.0,-20.0
trn_78984,0,4,749,50,64,61,49,0.71,0.07,-256.92
trn_78984,0,3,663,25,30,38,44,0.54,0.04,-367.0
trn_78984,0,5,652,67,73,68,51,0.92,0.1,-127.03
trn_78984,0,6,428,32,41,38,44,0.74,0.07,-140.38
trn_78984,0,7,337,37,30,29,31,1.1,0.11,-49.8
trn_78984,0,8,246,20,19,25,24,0.88,0.08,-61.5
trn_78984,0,2,221,7,8,8,22,0.54,0.03,-47.75
trn_78984,0,9,186,21,13,20,13,1.13,0.11,-6.42
trn_78984,0,10,92,12,10,6,11,1.07,0.13,-20.37
trn_78984,0,11,39,4,4,2,7,0.92,0.1,-13.0
trn_78984,0,12,33,3,5,1,3,1.01,0.09,-3.0
trn_78984,0,13,12,1,1,1,0,0.92,0.08,-5.0
trn_318699,0,3,176,42,25,19,21,1.18,0.24,32.5
trn_318699,0,2,110,25,20,14,13,0.97,0.23,-8.2
trn_318699,0,4,41,5,4,3,3,0.78,0.12,-20.6
trn_318699,0,5,5,2,2,1,0,1.29,0.4,2.8
trn_40014,0,5,3865,635,517,407,366,0.89,0.16,-816.84
trn_40014,0,6,3175,456,398,343,275,0.84,0.14,-887.9
trn_40014,0,4,2969,471,391,342,263,0.89,0.16,-509.62
trn_40014,0,3,2706,273,288,282,272,0.75,0.1,-1044.45
trn_40014,0,7,1973,244,227,217,156,0.79,0.12,-683.11
trn_40014,0,8,1249,141,137,113,131,0.79,0.11,-263.09
trn_40014,0,2,1053,68,83,112,121,0.61,0.06,-558.8
trn_40014,0,9,672,62,85,58,59,0.68,0.09,-304.37
trn_40014,0,10,297,26,22,31,29,0.77,0.09,-85.03
trn_40014,0,11,160,13,18,16,11,0.75,0.08,-25.0
trn_40014,0,12,28,3,1,3,1,0.96,0.11,2.33
trn_40014,0,13,6,1,1,0,1,1.47,0.17,0.0
trn_40014,0,,2,0,0,0,0,0.0,0.0,-2.0
trn_126792,0,4,1168,107,101,101,83,0.89,0.09,-308.32
trn_126792,0,5,1065,80,91,104,90,0.71,0.08,-384.77
trn_126792,0,3,1001,68,70,82,96,0.76,0.07,-518.99
trn_126792,0,6,906,77,86,65,89,0.83,0.08,-228.69
trn_126792,0,7,667,42,60,74,64,0.62,0.06,-317.31
trn_126792,0,8,530,49,35,53,57,0.92,0.09,-108.66
trn_126792,0,2,392,28,16,27,41,1.03,0.07,-13.67
trn_126792,0,9,263,26,19,22,21,0.98,0.1,-40.59
trn_126792,0,10,148,6,11,16,11,0.46,0.04,-67.0
trn_126792,0,11,40,8,2,7,4,1.79,0.2,26.0
trn_126792,0,12,12,2,0,0,1,2.1,0.17,-1.0
trn_364671,0,3,128,13,15,7,13,1.09,0.1,-22.75
trn_364671,0,2,124,7,12,16,7,0.77,0.06,-70.25
trn_364671,0,4,115,6,7,12,3,0.56,0.05,-81.38
trn_364671,0,6,65,4,9,10,3,0.47,0.06,-39.0
trn_364671,0,5,61,7,5,6,3,0.85,0.11,-4.54
trn_364671,0,7,55,2,5,2,5,0.51,0.04,-34.0
trn_364671,0,8,40,5,2,2,6,1.24,0.12,13.5
trn_364671,0,9,32,2,2,1,5,0.89,0.06,10.0
trn_364671,0,10,24,1,3,3,4,0.45,0.04,-16.5
trn_364671,0,11,7,0,3,1,1,0.0,0.0,-7.0
trn_47889,0,4,823,48,40,60,53,0.76,0.06,-258.08
trn_47889,0,3,731,35,44,62,62,0.69,0.05,-366.33
trn_47889,0,5,595,50,56,43,52,0.81,0.08,-194.91
trn_47889,0,6,372,34,30,33,27,0.89,0.09,-86.59
trn_47889,0,2,265,15,18,24,20,0.79,0.06,-16.12
trn_47889,0,7,157,14,11,7,8,1.01,0.09,-29.37
trn_47889,0,8,90,2,8,7,9,0.27,0.02,-75.0
trn_47889,0,9,59,6,5,3,3,1.15,0.1,12.75
trn_47889,0,10,34,1,1,2,8,0.61,0.03,-24.0
trn_47889,0,12,10,1,0,3,0,1.34,0.1,3.0
trn_342531,0,4,39,4,3,6,4,0.9,0.1,26.83
trn_342531,0,5,34,5,1,4,3,1.01,0.15,27.5
trn_342531,0,3,34,4,5,3,3,1.33,0.12,35.25
trn_342531,0,6,5,0,0,2,0,0.0,0.0,-5.0
trn_342531,0,2,1,0,0,0,0,0.0,0.0,-1.0
trn_217890,0,3,121,28,24,14,10,1.23,0.23,107.7
trn_217890,0,4,77,9,8,8,9,0.99,0.12,25.3
trn_217890,0,2,56,13,9,10,5,0.96,0.23,-13.6
trn_217890,0,5,38,2,8,1,2,0.42,0.05,-29.0
trn_217890,0,7,36,4,4,3,5,0.85,0.11,9.0
trn_217890,0,8,21,1,1,3,4,0.44,0.05,-5.6
trn_217890,0,6,17,4,0,3,3,2.02,0.24,24.7
trn_217890,0,9,7,0,0,0,2,0.0,0.0,-7.0
trn_96318,0,4,368,25,49,42,30,0.63,0.07,-199.27
trn_96318,0,5,293,26,21,27,28,0.85,0.09,-123.5
trn_96318,0,3,286,24,21,21,25,0.87,0.08,-122.54
trn_96318,0,6,138,14,13,12,9,0.89,0.1,19.93
trn_96318,0,2,121,3,10,10,12,0.33,0.02,-90.13
trn_96318,0,7,120,8,9,10,6,0.69,0.07,-65.44
trn_96318,0,8,83,6,5,4,8,0.78,0.07,-24.5
trn_96318,0,10,14,1,0,1,2,1.1,0.07,3.0
trn_96318,0,11,7,0,2,1,0,0.0,0.0,-7.0
trn_96318,0,9,6,1,0,1,2,1.91,0.17,4.0
trn_133236,0,9,26,1,3,3,4,0.54,0.04,-17.5
trn_133236,0,7,24,0,4,3,1,0.0,0.0,-24.0
trn_133236,0,6,22,1,1,1,4,0.89,0.05,4.0
trn_133236,0,11,19,0,1,1,1,0.0,0.0,-19.0
trn_133236,0,4,16,0,0,0,2,0.0,0.0,-16.0
trn_133236,0,10,16,0,4,2,1,0.0,0.0,-16.0
trn_133236,0,5,16,0,1,1,1,0.0,0.0,-16.0
trn_133236,0,8,13,0,2,1,2,0.0,0.0,-13.0
trn_133236,0,12,13,0,0,0,1,0.0,0.0,-13.0
trn_133236,0,3,2,0,0,1,0,0.0,0.0,-2.0
trn_156582,0,4,81,3,7,6,6,0.56,0.04,-56.5
trn_156582,0,6,74,3,3,2,8,0.6,0.04,-55.0
trn_156582,0,5,73,5,7,8,8,0.82,0.07,-32.5
trn_156582,0,3,66,6,6,6,9,1.31,0.09,37.0
trn_156582,0,2,30,2,0,2,3,0.88,0.07,-22.62
trn_156582,0,8,21,0,1,2,2,0.0,0.0,-21.0
trn_156582,0,9,18,0,0,1,2,0.0,0.0,-18.0
trn_156582,0,7,15,0,0,0,0,0.0,0.0,-15.0
trn_156582,0,10,6,0,0,0,0,0.0,0.0,-6.0
trn_364365,0,2,68,4,8,7,5,0.6,0.06,-37.55
trn_364365,0,3,28,2,3,2,4,0.49,0.07,-15.5
trn_364365,0,4,23,4,2,5,1,1.47,0.17,3.75
trn_364365,0,5,3,0,0,0,1,0.0,0.0,-3.0
trn_95292,0,3,955,80,83,63,86,0.92,0.08,-297.97
trn_95292,0,4,860,57,85,61,74,0.73,0.07,-348.97
trn_95292,0,5,709,52,67,67,64,0.7,0.07,-264.95
trn_95292,0,2,550,35,48,58,46,0.79,0.06,-205.94
trn_95292,0,6,499,40,37,36,50,0.79,0.08,-206.32
trn_95292,0,7,314,16,25,23,25,0.6,0.05,-117.4
trn_95292,0,8,218,17,10,18,16,1.0,0.08,-53.17
trn_95292,0,9,144,6,8,11,10,0.5,0.04,-89.5
trn_95292,0,10,70,1,7,4,5,0.18,0.01,-53.0
trn_95292,0,11,29,1,1,2,5,0.5,0.03,-21.0
trn_95292,0,12,6,0,0,0,0,0.0,0.0,-6.0
trn_228987,0,6,49,3,2,4,2,1.16,0.06,33.0
trn_228987,0,7,33,1,4,3,3,0.48,0.03,-18.0
trn_228987,0,5,32,1,1,2,2,0.47,0.03,-24.0
trn_228987,0,4,19,1,1,2,1,0.98,0.05,-14.0
trn_228987,0,8,18,0,0,1,1,0.0,0.0,-18.0
trn_228987,0,3,9,0,0,0,2,0.0,0.0,-9.0
trn_312930,0,6,14,0,0,1,0,0.0,0.0,-14.0
trn_312930,0,5,8,0,1,1,0,0.0,0.0,-8.0
trn_312930,0,4,6,0,0,1,0,0.0,0.0,-6.0
trn_312930,0,10,1,0,0,0,0,0.0,0.0,-1.0
trn_312930,0,9,1,0,0,0,0,0.0,0.0,-1.0
trn_312930,0,12,1,0,0,0,0,0.0,0.0,-1.0
trn_312930,0,7,1,0,0,0,1,0.0,0.0,-1.0
trn_5652,0,4,419,21,21,39,30,0.89,0.05,-155.5
trn_5652,0,5,349,18,21,40,22,0.73,0.05,-151.92
trn_5652,0,6,277,7,11,24,27,0.42,0.03,-169.72
trn_5652,0,3,236,7,10,12,12,0.69,0.03,-130.0
trn_5652,0,7,209,11,12,13,30,0.85,0.05,-71.5
trn_5652,0,8,134,13,10,9,12,1.62,0.1,-1.5
trn_5652,0,9,101,3,4,4,13,0.53,0.03,-50.0
trn_5652,0,10,79,2,1,1,4,0.65,0.03,-43.5
trn_5652,0,2,52,0,0,2,2,0.0,0.0,-52.0
trn_5652,0,11,49,1,2,6,3,0.32,0.02,-46.62
trn_5652,0,12,29,0,1,0,1,0.0,0.0,-29.0
