jockey_id,total_rides,dist,dist_y,dist_m,dist_f,rides,1st,2nd,3rd,4th,a/e,win_%,1_pl
jky_43887,11405,2m½f,3630,3319,16.5f,35,8,5,2,1,1.67,0.23,5.28
jky_43887,11405,1m5½f,2926,2676,13.5f,26,4,2,3,3,1.33,0.15,12.33
jky_43887,11405,2m2f,3960,3621,18f,17,1,2,2,1,0.65,0.06,-12.5
jky_43887,11405,2m1f,3767,3445,17f,9,0,3,1,1,0.0,0.0,-9.0
jky_43887,11405,1m6½f,3194,2921,14.5f,7,2,1,1,1,1.64,0.29,4.0
jky_43887,11405,1m7f,3300,3000.0,15f,7,1,1,1,1,1.64,0.14,34.0
jky_43887,11405,2m4f,4390,4014,20f,5,0,0,0,1,0.0,0.0,-5.0
jky_43887,11405,2m4½f,4534,4146,20.5f,4,0,0,0,0,0.0,0.0,-4.0
jky_43887,11405,2m5½f,4763,4355,21.5f,3,0,0,0,0,0.0,0.0,-3.0
jky_43887,11405,2m3½f,4290,3923,19.5f,3,0,0,1,0,0.0,0.0,-3.0
jky_43887,11405,1m7½f,3392,3102,15.5f,3,2,0,0,0,4.32,0.67,10.88
jky_43887,11405,2m5f,4617,4222,21f,1,0,0,1,0,0.0,0.0,-1.0
jky_43887,11405,2m1½f,3845,3516,17.5f,1,0,0,1,0,0.0,0.0,-1.0
jky_294780,2069,7f,1540,1400.0,7f,389,24,29,44,41,0.74,0.06,-228.55
jky_294780,2069,6f,1320,1200.0,6f,361,33,39,38,34,0.87,0.09,-114.9
jky_294780,2069,1m,1760,1600.0,8f,351,30,29,32,36,0.9,0.09,-95.0
jky_294780,2069,5f,1094,1000,5f,232,16,37,25,23,0.54,0.07,-142.54
jky_294780,2069,1m2f,2200,2000.0,10f,191,16,20,13,18,0.98,0.08,-51.25
jky_294780,2069,1m4f,2640,2400.0,12f,169,18,28,19,21,0.83,0.11,-41.32
jky_294780,2069,1m½f,1902,1739,8.5f,61,5,2,4,7,0.75,0.08,-21.75
jky_294780,2069,1m6f,3081,2817,14f,56,11,11,8,7,1.35,0.2,-9.39
jky_294780,2069,2m,3518,3217,16f,55,4,6,4,9,0.55,0.07,37.45
jky_294780,2069,1m1½f,2084,1906,9.5f,44,2,2,5,0,0.58,0.05,-22.12
jky_294780,2069,5½f,1260,1152,5.5f,35,0,5,5,4,0.0,0.0,-35.0
jky_294780,2069,1m3f,2419,2212,11f,24,0,4,1,4,0.0,0.0,-24.0
jky_294780,2069,1m3½f,2519,2303,11.5f,22,1,1,3,2,0.51,0.05,-18.75
jky_294780,2069,7½f,1650,1500.0,7.5f,21,1,3,2,3,0.97,0.05,0.0
jky_294780,2069,2m½f,3576,3270,16.5f,19,2,4,1,2,0.66,0.11,-11.5
jky_294780,2069,1m1f,1981,1811,9f,11,0,1,1,0,0.0,0.0,-11.0
jky_294780,2069,1m5f,2860,2615,13f,9,3,0,0,2,2.96,0.33,12.33
jky_294780,2069,1m5½f,2926,2676,13.5f,7,2,1,1,0,2.48,0.29,1.75
jky_294780,2069,1m4½f,2703,2472,12.5f,3,0,1,0,1,0.0,0.0,-3.0
jky_294780,2069,2m1f,3764,3442,17f,3,0,0,1,0,0.0,0.0,-3.0
jky_294780,2069,6½f,1430,1308,6.5f,2,0,0,0,0,0.0,0.0,-2.0
jky_294780,2069,2m2f,3960,3621,18f,2,0,0,0,0,0.0,0.0,-2.0
jky_294780,2069,2m4½f,4497,4112,20.5f,1,0,0,0,0,0.0,0.0,-1.0
jky_294780,2069,2m2½f,4100,3749,18.5f,1,0,0,0,0,0.0,0.0,-1.0
jky_262800,10099,1m,1760,1600.0,8f,2121,348,286,242,201,0.97,0.16,58.69
jky_262800,10099,1m2f,2200,2000.0,10f,1097,166,140,120,126,0.94,0.15,-21.84
jky_262800,10099,7f,1540,1400.0,7f,1052,159,128,120,101,0.91,0.15,-129.2
jky_262800,10099,6f,1320,1200.0,6f,875,141,114,102,82,0.99,0.16,100.6
jky_262800,10099,1m1½f,2090,1900.0,9.5f,834,101,89,89,82,0.83,0.12,-81.32
jky_262800,10099,1m4f,2640,2400.0,12f,768,104,93,89,83,0.85,0.14,-150.56
jky_262800,10099,1m2½f,2310,2100.0,10.5f,529,60,62,56,62,0.79,0.11,-141.0
jky_262800,10099,6½f,1430,1300.0,6.5f,520,77,61,52,50,0.92,0.15,-29.5
jky_262800,10099,1m1f,1981,1800.0,9f,478,63,60,78,48,0.79,0.13,-126.0
jky_262800,10099,7½f,1650,1500.0,7.5f,401,66,44,42,41,0.99,0.16,-65.6
jky_262800,10099,1m4½f,2750,2500.0,12.5f,308,33,30,31,26,0.73,0.11,-91.2
jky_262800,10099,5f,1100,1000.0,5f,275,35,44,27,33,0.77,0.13,-11.7
jky_262800,10099,1m3f,2420,2200.0,11f,150,26,18,22,12,1.01,0.17,18.72
jky_262800,10099,1m7f,3300,3000.0,15f,137,13,18,11,13,0.6,0.09,-58.8
jky_262800,10099,1m6f,3091,2800.0,14f,121,12,18,15,12,0.62,0.1,-34.4
jky_262800,10099,5½f,1210,1100.0,5.5f,118,23,18,13,11,1.1,0.19,31.5
jky_262800,10099,1m7½f,3410,3100.0,15.5f,88,13,10,8,6,1.24,0.15,18.1
jky_262800,10099,1m½f,1870,1700.0,8.5f,58,5,9,4,3,0.56,0.09,-12.83
jky_262800,10099,2m,3520,3200.0,16f,58,8,3,6,1,1.11,0.14,46.05
jky_262800,10099,1m5½f,2970,2700.0,13.5f,35,2,10,6,3,0.37,0.06,-27.5
jky_262800,10099,1m5f,2860,2600.0,13f,15,2,1,1,2,0.82,0.13,-6.6
jky_262800,10099,2m4f,4400,4000.0,20f,14,0,3,4,2,0.0,0.0,-14.0
jky_262800,10099,4½f,990,900.0,4.5f,11,3,3,1,1,1.54,0.27,11.9
jky_262800,10099,1m6½f,3190,2900.0,14.5f,11,2,2,0,2,1.32,0.18,18.9
jky_262800,10099,1m3½f,2552,2334,11.5f,8,1,1,2,1,0.65,0.12,-5.12
jky_262800,10099,2m1f,3740,3400.0,17f,8,0,0,1,0,0.0,0.0,-8.0
jky_262800,10099,2m2f,3960,3621,18f,4,0,1,0,1,0.0,0.0,-4.0
jky_262800,10099,4f,880,800.0,4f,3,0,1,1,0,0.0,0.0,-3.0
jky_262800,10099,2m4½f,4510,4100.0,20.5f,1,0,0,0,0,0.0,0.0,-1.0
jky_262800,10099,2m1½f,3849,3500.0,17.5f,1,0,0,1,0,0.0,0.0,-1.0
jky_311853,1,1m2f,2200,2012,10f,1,0,0,1,0,0.0,0.0,-1.0
jky_247806,1914,2m,3482,3184,16f,392,17,17,43,45,0.72,0.04,-106.75
jky_247806,1914,2m½f,3645,3333,16.5f,168,10,13,15,19,0.9,0.06,-83.12
jky_247806,1914,2m1f,3740,3420,17f,147,5,4,14,14,0.53,0.03,-107.0
jky_247806,1914,1m7½f,3413,3121,15.5f,139,9,10,15,13,1.0,0.06,-75.12
jky_247806,1914,2m4f,4400,4023,20f,138,2,10,12,8,0.24,0.01,-100.0
jky_247806,1914,2m3½f,4245,3882,19.5f,127,3,12,13,12,0.43,0.02,-66.0
jky_247806,1914,3m,5250,4801,24f,123,10,14,10,17,0.85,0.08,26.2
jky_247806,1914,2m4½f,4488,4104,20.5f,96,4,9,10,12,0.58,0.04,3.25
jky_247806,1914,2m3f,4214,3853,19f,74,4,3,9,4,1.04,0.05,-27.0
jky_247806,1914,2m5f,4654,4256,21f,65,4,1,4,3,1.21,0.06,-28.0
jky_247806,1914,2m5½f,4709,4306,21.5f,52,3,4,4,5,0.71,0.06,-23.12
jky_247806,1914,2m7½f,5130,4691,23.5f,51,1,2,5,7,0.28,0.02,-36.0
jky_247806,1914,3m1½f,5607,5127,25.5f,37,2,2,2,4,0.72,0.05,-28.0
jky_247806,1914,3m½f,5340,4883,24.5f,36,0,5,1,6,0.0,0.0,-36.0
jky_247806,1914,3m1f,5500,5029,25f,34,3,8,2,0,0.83,0.09,-8.5
jky_247806,1914,2m6f,4847,4432,22f,29,0,1,5,0,0.0,0.0,-29.0
jky_247806,1914,2m2½f,4100,3749,18.5f,29,2,1,5,3,0.65,0.07,-8.7
jky_247806,1914,3m2f,5670,5185,26f,28,2,3,1,3,0.66,0.07,-9.75
jky_247806,1914,2m1½f,3817,3490,17.5f,24,0,2,4,4,0.0,0.0,-24.0
jky_247806,1914,2m7f,5060,4627,23f,23,2,2,2,3,1.38,0.09,-10.5
jky_247806,1914,2m6½f,4991,4564,22.5f,19,1,1,2,1,0.82,0.05,-12.0
jky_247806,1914,3m3f,5922,5415,27f,16,4,2,3,2,2.73,0.25,46.5
jky_247806,1914,3m2½f,5779,5284,26.5f,10,0,1,3,2,0.0,0.0,-10.0
jky_247806,1914,1m4½f,2717,2484,12.5f,8,1,0,0,1,3.69,0.12,26.0
jky_247806,1914,4m,7019,6418,32f,6,0,2,1,0,0.0,0.0,-6.0
jky_247806,1914,2m2f,3985,3644,18f,6,0,0,0,0,0.0,0.0,-6.0
jky_247806,1914,1m5f,2881,2634,13f,5,0,1,0,0,0.0,0.0,-5.0
jky_247806,1914,1m7f,3335,3050,15f,4,0,0,0,0,0.0,0.0,-4.0
jky_247806,1914,3m4½f,6270,5733,28.5f,3,0,0,0,0,0.0,0.0,-3.0
jky_247806,1914,3m3½f,6059,5540,27.5f,3,1,0,1,0,1.49,0.33,2.5
jky_247806,1914,1m6f,3080,2816,14f,3,0,0,1,0,0.0,0.0,-3.0
jky_247806,1914,3m5½f,6460,5907,29.5f,3,1,0,0,0,3.12,0.33,3.0
jky_247806,1914,3m5f,6380,5834,29f,3,0,0,0,2,0.0,0.0,-3.0
jky_247806,1914,1m5½f,3007,2750,13.5f,3,0,0,0,0,0.0,0.0,-3.0
jky_247806,1914,3m6½f,6753,6175,30.5f,3,0,0,0,1,0.0,0.0,-3.0
jky_247806,1914,1m4f,2640,2414,12f,2,0,0,0,0,0.0,0.0,-2.0
jky_247806,1914,4m½f,7162,6549,32.5f,2,0,0,0,0,0.0,0.0,-2.0
jky_247806,1914,3m4f,6181,5652,28f,1,0,0,0,0,0.0,0.0,-1.0
jky_247806,1914,5f,1100,1006,5f,1,0,0,0,0,0.0,0.0,-1.0
jky_247806,1914,1m1f,1981,1800.0,9f,1,0,0,0,0,0.0,0.0,-1.0
jky_301545,376,2m,3520,3219,16f,68,7,4,8,1,1.05,0.1,-14.68
jky_301545,376,2m4f,4400,4023,20f,45,3,2,2,3,0.65,0.07,-29.4
jky_301545,376,2m1f,3709,3392,17f,26,3,4,1,2,0.92,0.12,-0.88
jky_301545,376,2m3f,4160,3804,19f,24,1,2,1,2,0.41,0.04,-20.25
jky_301545,376,2m½f,3680,3365,16.5f,21,2,2,1,1,0.74,0.1,-14.6
jky_301545,376,2m4½f,4456,4075,20.5f,20,2,1,2,1,1.02,0.1,-8.0
jky_301545,376,2m5½f,4697,4295,21.5f,17,4,1,0,2,1.77,0.24,34.42
jky_301545,376,3m,5304,4850,24f,17,1,2,0,6,0.44,0.06,-15.5
jky_301545,376,3m½f,5379,4919,24.5f,16,3,0,2,0,1.39,0.19,0.0
jky_301545,376,2m7f,5010,4581,23f,15,2,1,1,2,0.97,0.13,-8.17
jky_301545,376,2m6½f,4990,4563,22.5f,14,0,0,1,2,0.0,0.0,-14.0
jky_301545,376,2m6f,4805,4394,22f,14,2,0,2,0,1.8,0.14,0.0
jky_301545,376,2m3½f,4298,3930,19.5f,13,1,3,0,2,0.51,0.08,4.0
jky_301545,376,2m5f,4675,4275,21f,12,0,1,1,1,0.0,0.0,-12.0
jky_301545,376,2m7½f,5122,4684,23.5f,10,1,1,1,1,0.68,0.1,-6.0
jky_301545,376,2m1½f,3804,3478,17.5f,9,2,2,0,1,1.19,0.22,-3.81
jky_301545,376,2m2½f,4112,3760,18.5f,9,0,0,0,1,0.0,0.0,-9.0
jky_301545,376,3m1f,5463,4995,25f,6,0,1,0,1,0.0,0.0,-6.0
jky_301545,376,3m1½f,5646,5163,25.5f,5,0,0,0,0,0.0,0.0,-5.0
jky_301545,376,2m2f,3905,3571,18f,5,0,0,0,2,0.0,0.0,-5.0
jky_301545,376,1m7½f,3450,3155,15.5f,4,1,0,1,1,3.65,0.25,30.0
jky_301545,376,1m4f,2680,2451,12f,1,0,0,0,0,0.0,0.0,-1.0
jky_301545,376,4m,6996,6397,32f,1,0,0,0,0,0.0,0.0,-1.0
jky_301545,376,1m7f,3300,3018,15f,1,0,0,0,0,0.0,0.0,-1.0
jky_301545,376,3m5f,6404,5856,29f,1,0,0,0,0,0.0,0.0,-1.0
jky_301545,376,3m2f,5720,5230,26f,1,0,0,0,1,0.0,0.0,-1.0
jky_301545,376,3m4f,6160,5633,28f,1,1,0,0,0,12.0,1.0,11.0
jky_246366,7249,6f,1325,1212,6f,1666,101,136,102,129,0.8,0.06,-469.06
jky_246366,7249,5f,1100,1006,5f,1473,95,117,137,145,0.79,0.06,-459.72
jky_246366,7249,7f,1541,1409,7f,1162,59,85,94,102,0.7,0.05,-285.13
jky_246366,7249,1m,1766,1615,8f,840,38,65,73,81,0.61,0.05,-459.67
jky_246366,7249,1m2f,2242,2050,10f,411,20,27,32,43,0.65,0.05,-204.0
jky_246366,7249,1m4f,2645,2419,12f,390,20,27,42,47,0.64,0.05,-227.54
jky_246366,7249,1m½f,1860,1701,8.5f,243,14,17,26,32,0.68,0.06,-131.51
jky_246366,7249,1m6f,3080,2816,14f,195,10,16,15,15,0.64,0.05,-95.0
jky_246366,7249,7½f,1636,1496,7.5f,160,5,11,12,12,0.46,0.03,-116.67
jky_246366,7249,1m1f,1981,1811,9f,133,8,6,15,16,0.8,0.06,-53.22
jky_246366,7249,2m,3565,3260,16f,130,8,7,17,14,0.68,0.06,-8.84
jky_246366,7249,1m3f,2443,2234,11f,73,3,5,7,7,0.47,0.04,-57.17
jky_246366,7249,1m4½f,2703,2472,12.5f,66,5,6,5,7,0.79,0.08,-41.76
jky_246366,7249,1m1½f,2084,1906,9.5f,65,6,7,7,3,0.92,0.09,-26.5
jky_246366,7249,1m2½f,2256,2063,10.5f,63,2,4,3,8,0.54,0.03,-46.0
jky_246366,7249,2m½f,3576,3270,16.5f,37,1,2,2,2,0.4,0.03,-29.0
jky_246366,7249,5½f,1210,1106,5.5f,34,2,3,1,6,0.73,0.06,1.0
jky_246366,7249,1m5f,2876,2630,13f,33,2,2,1,3,0.9,0.06,-11.5
jky_246366,7249,6½f,1430,1308,6.5f,16,0,1,0,3,0.0,0.0,-16.0
jky_246366,7249,1m6½f,3167,2896,14.5f,13,2,1,2,2,1.54,0.15,28.5
jky_246366,7249,2m1f,3767,3445,17f,13,1,2,1,3,1.2,0.08,-2.0
jky_246366,7249,2m2f,3960,3621,18f,10,0,0,0,2,0.0,0.0,-10.0
jky_246366,7249,1m3½f,2495,2281,11.5f,6,0,0,2,1,0.0,0.0,-6.0
jky_246366,7249,1m7f,3300,3018,15f,6,1,1,0,0,2.35,0.17,9.0
jky_246366,7249,1m5½f,2926,2676,13.5f,6,0,0,1,1,0.0,0.0,-6.0
jky_246366,7249,2m5½f,4759,4352,21.5f,3,0,0,0,0,0.0,0.0,-3.0
jky_246366,7249,2m4½f,4497,4112,20.5f,1,0,0,0,0,0.0,0.0,-1.0
jky_246366,7249,2m2½f,4058,3711,18.5f,1,0,0,0,0,0.0,0.0,-1.0
jky_32232,339,2m,3520,3219,16f,58,1,2,4,6,0.51,0.02,-55.0
jky_32232,339,2m4f,4386,4011,20f,32,0,2,1,3,0.0,0.0,-32.0
jky_32232,339,2m½f,3645,3333,16.5f,25,1,0,3,3,1.08,0.04,-15.5
jky_32232,339,3m,5318,4863,24f,25,1,4,2,2,0.68,0.04,-8.0
jky_32232,339,2m3f,4181,3823,19f,20,2,1,1,1,2.08,0.1,3.0
jky_32232,339,3m1f,5510,5038,25f,19,0,0,0,2,0.0,0.0,-19.0
jky_32232,339,2m5f,4675,4275,21f,19,0,2,0,4,0.0,0.0,-19.0
jky_32232,339,2m3½f,4280,3914,19.5f,18,2,2,0,1,3.18,0.11,-3.5
jky_32232,339,2m4½f,4488,4104,20.5f,17,1,3,0,2,0.6,0.06,-11.0
jky_32232,339,2m7½f,5191,4747,23.5f,16,2,0,0,0,3.28,0.12,0.0
jky_32232,339,2m5½f,4783,4374,21.5f,14,0,1,0,1,0.0,0.0,-14.0
jky_32232,339,2m7f,5085,4650,23f,12,0,0,1,0,0.0,0.0,-12.0
jky_32232,339,3m2f,5710,5221,26f,12,1,0,2,2,1.07,0.08,-9.5
jky_32232,339,3m½f,5376,4916,24.5f,8,0,0,1,1,0.0,0.0,-8.0
jky_32232,339,3m1½f,5642,5159,25.5f,7,0,0,0,1,0.0,0.0,-7.0
jky_32232,339,2m6½f,4991,4564,22.5f,6,0,1,0,1,0.0,0.0,-6.0
jky_32232,339,2m1f,3732,3413,17f,5,0,0,0,0,0.0,0.0,-5.0
jky_32232,339,2m1½f,3848,3519,17.5f,4,0,0,1,0,0.0,0.0,-4.0
jky_32232,339,2m2f,3960,3621,18f,4,0,0,0,0,0.0,0.0,-4.0
jky_32232,339,2m2½f,4070,3722,18.5f,3,0,0,0,0,0.0,0.0,-3.0
jky_32232,339,3m2½f,5825,5326,26.5f,2,0,0,0,0,0.0,0.0,-2.0
jky_32232,339,2m6f,4847,4432,22f,2,0,0,0,0,0.0,0.0,-2.0
jky_32232,339,3m3½f,6059,5540,27.5f,2,0,0,0,0,0.0,0.0,-2.0
jky_32232,339,1m7½f,3433,3139,15.5f,2,0,0,0,0,0.0,0.0,-2.0
jky_32232,339,1m5½f,3003,2746,13.5f,1,0,0,0,0,0.0,0.0,-1.0
jky_32232,339,4m,7040,6437,32f,1,0,0,1,0,0.0,0.0,-1.0
jky_32232,339,4m2½f,7590,6940,34.5f,1,0,0,0,0,0.0,0.0,-1.0
jky_32232,339,4m2f,7480,6840,34f,1,0,0,0,0,0.0,0.0,-1.0
jky_32232,339,4m½f,7160,6547,32.5f,1,0,0,0,0,0.0,0.0,-1.0
jky_32232,339,3m7f,6820,6236,31f,1,0,0,0,0,0.0,0.0,-1.0
jky_32232,339,1m6f,3080,2816,14f,1,0,0,0,0,0.0,0.0,-1.0
jky_22374,18785,6f,1337,1223,6f,3576,361,364,336,372,0.94,0.1,-455.59
jky_22374,18785,7f,1541,1409,7f,3055,306,306,302,308,0.9,0.1,-372.17
jky_22374,18785,5f,1115,1020,5f,2745,274,303,307,308,0.85,0.1,-643.51
jky_22374,18785,1m,1761,1610,8f,2553,231,235,274,246,0.85,0.09,-650.73
jky_22374,18785,1m2f,2200,2012,10f,1536,123,175,168,156,0.72,0.08,-514.96
jky_22374,18785,1m4f,2640,2414,12f,1314,150,150,165,143,0.91,0.11,-255.51
jky_22374,18785,1m½f,1902,1739,8.5f,545,59,55,72,69,0.92,0.11,-104.15
jky_22374,18785,1m6f,3081,2817,14f,491,65,65,56,46,0.99,0.13,-63.15
jky_22374,18785,2m,3496,3197,16f,412,57,47,62,44,0.97,0.14,-11.88
jky_22374,18785,7½f,1667,1524,7.5f,313,35,45,35,30,0.86,0.11,-79.13
jky_22374,18785,1m2½f,2270,2076,10.5f,294,36,29,38,34,0.98,0.12,-50.87
jky_22374,18785,1m1½f,2084,1906,9.5f,287,31,29,30,21,0.97,0.11,-19.1
jky_22374,18785,1m1f,1981,1811,9f,245,23,34,26,23,0.86,0.09,-60.8
jky_22374,18785,1m3f,2443,2234,11f,241,34,22,30,22,1.14,0.14,67.1
jky_22374,18785,5½f,1210,1106,5.5f,218,30,16,22,24,1.16,0.14,22.66
jky_22374,18785,1m3½f,2519,2303,11.5f,200,18,22,22,26,0.76,0.09,-43.8
jky_22374,18785,1m4½f,2703,2472,12.5f,185,21,29,27,20,0.7,0.11,-88.23
jky_22374,18785,2m½f,3622,3312,16.5f,130,10,17,13,15,0.57,0.08,-88.05
jky_22374,18785,1m5f,2860,2615,13f,89,14,8,10,3,1.27,0.16,6.83
jky_22374,18785,2m1f,3787,3463,17f,63,4,10,5,9,0.44,0.06,-48.75
jky_22374,18785,1m6½f,3167,2896,14.5f,52,7,10,4,5,0.98,0.13,-15.53
jky_22374,18785,1m5½f,2921,2671,13.5f,51,9,8,6,3,1.1,0.18,14.88
jky_22374,18785,2m2f,3962,3623,18f,44,3,8,4,4,0.74,0.07,-16.5
jky_22374,18785,1m7f,3293,3011,15f,43,6,2,5,6,1.33,0.14,-2.25
jky_22374,18785,2m2½f,4100,3749,18.5f,31,3,3,2,4,0.91,0.1,-5.38
jky_22374,18785,6½f,1430,1308,6.5f,25,2,1,2,2,1.14,0.08,-12.75
jky_22374,18785,2m4f,4390,4014,20f,10,0,2,0,1,0.0,0.0,-10.0
jky_22374,18785,1m7½f,3392,3102,15.5f,9,1,1,1,2,0.86,0.11,-7.09
jky_22374,18785,2m4½f,4534,4146,20.5f,8,0,0,0,0,0.0,0.0,-8.0
jky_22374,18785,2m5½f,4763,4355,21.5f,8,0,0,0,1,0.0,0.0,-8.0
jky_22374,18785,2m1½f,3845,3516,17.5f,8,0,2,2,1,0.0,0.0,-8.0
jky_22374,18785,2m6f,4874,4457,22f,2,0,1,0,0,0.0,0.0,-2.0
jky_22374,18785,2m3f,4193,3834,19f,2,0,0,0,2,0.0,0.0,-2.0
jky_275886,113,1m2f,2250,2057,10f,26,2,3,2,1,0.52,0.08,-18.0
jky_275886,113,1m4f,2654,2427,12f,14,2,0,1,2,1.07,0.14,10.75
jky_275886,113,1m3½f,2557,2338,11.5f,12,2,1,1,3,1.45,0.17,1.5
jky_275886,113,1m1f,1981,1811,9f,11,2,0,3,0,1.2,0.18,-2.5
jky_275886,113,7f,1540,1408,7f,9,1,0,2,1,0.91,0.11,2.0
jky_275886,113,1m,1761,1610,8f,8,0,1,0,3,0.0,0.0,-8.0
jky_275886,113,1m6f,3080,2816,14f,6,1,1,2,0,1.39,0.17,3.0
jky_275886,113,1m½f,1902,1739,8.5f,4,0,0,0,0,0.0,0.0,-4.0
jky_275886,113,7½f,1667,1524,7.5f,3,1,0,0,0,2.27,0.33,0.5
jky_275886,113,2m,3520,3219,16f,3,1,2,0,0,2.99,0.33,3.0
jky_275886,113,6f,1325,1212,6f,3,1,0,0,1,1.56,0.33,5.0
jky_275886,113,2m½f,3640,3328,16.5f,2,1,0,0,1,13.89,0.5,39.0
jky_275886,113,1m5½f,2921,2671,13.5f,2,0,0,0,0,0.0,0.0,-2.0
jky_275886,113,5f,1100,1006,5f,1,0,0,1,0,0.0,0.0,-1.0
jky_275886,113,2m5f,4675,4275,21f,1,0,0,0,0,0.0,0.0,-1.0
jky_275886,113,1m5f,2860,2615,13f,1,0,0,0,0,0.0,0.0,-1.0
jky_275886,113,2m2½f,4108,3756,18.5f,1,0,1,0,0,0.0,0.0,-1.0
jky_275886,113,1m4½f,2773,2536,12.5f,1,0,0,1,0,0.0,0.0,-1.0
jky_275886,113,3m,5258,4808,24f,1,0,0,0,0,0.0,0.0,-1.0
jky_275886,113,1m3f,2443,2234,11f,1,0,1,0,0,0.0,0.0,-1.0
jky_275886,113,1m1½f,2084,1906,9.5f,1,0,0,1,0,0.0,0.0,-1.0
jky_275886,113,2m5½f,4755,4348,21.5f,1,0,0,0,0,0.0,0.0,-1.0
jky_275886,113,1m7½f,3365,3077,15.5f,1,0,0,0,0,0.0,0.0,-1.0
jky_311559,2,1m7f,3300,3018,15f,1,0,1,0,0,0.0,0.0,-1.0
jky_311559,2,1m2f,2200,2012,10f,1,0,0,1,0,0.0,0.0,-1.0
jky_311562,2,1m2f,2200,2012,10f,1,0,0,0,0,0.0,0.0,-1.0
jky_311562,2,1m7f,3300,3018,15f,1,0,0,0,0,0.0,0.0,-1.0
jky_288651,20,1m4f,2640,2400.0,12f,3,0,0,1,0,0.0,0.0,-3.0
jky_288651,20,1m1½f,2090,1900.0,9.5f,3,0,0,0,0,0.0,0.0,-3.0
jky_288651,20,2m1f,3740,3400.0,17f,2,0,1,0,0,0.0,0.0,-2.0
jky_288651,20,1m,1760,1600.0,8f,2,0,0,0,0,0.0,0.0,-2.0
jky_288651,20,1m2f,2200,2012,10f,2,0,0,0,0,0.0,0.0,-2.0
jky_288651,20,1m2½f,2310,2100.0,10.5f,2,0,0,0,0,0.0,0.0,-2.0
jky_288651,20,6f,1320,1200.0,6f,1,0,0,0,0,0.0,0.0,-1.0
jky_288651,20,1m4½f,2750,2500.0,12.5f,1,0,0,0,0,0.0,0.0,-1.0
jky_288651,20,1m7½f,3410,3100.0,15.5f,1,0,0,0,0,0.0,0.0,-1.0
jky_288651,20,1m5½f,2970,2700.0,13.5f,1,0,0,0,0,0.0,0.0,-1.0
jky_288651,20,2m6f,4840,4400.0,22f,1,1,0,0,0,11.7,1.0,10.7
jky_288651,20,2m1½f,3849,3500.0,17.5f,1,0,0,0,0,0.0,0.0,-1.0
jky_306069,7,1m1½f,2090,1900.0,9.5f,2,0,0,0,1,0.0,0.0,-2.0
jky_306069,7,1m,1760,1600.0,8f,1,0,0,0,0,0.0,0.0,-1.0
jky_306069,7,2m1f,3740,3400.0,17f,1,0,0,0,0,0.0,0.0,-1.0
jky_306069,7,1m6f,3080,2816,14f,1,0,0,0,1,0.0,0.0,-1.0
jky_306069,7,1m7f,3300,3018,15f,1,0,1,0,0,0.0,0.0,-1.0
jky_306069,7,1m2f,2200,2012,10f,1,0,0,0,0,0.0,0.0,-1.0
jky_226827,6685,2m,3520,3219,16f,1412,60,71,60,80,0.66,0.04,-865.42
jky_226827,6685,2m4f,4400,4023,20f,831,28,43,43,45,0.48,0.03,-571.29
jky_226827,6685,1m,1760,1609,8f,556,27,26,30,45,0.83,0.05,-102.04
jky_226827,6685,7f,1540,1408,7f,518,24,24,25,40,0.8,0.05,-271.36
jky_226827,6685,3m,5280,4828,24f,311,21,7,17,17,0.94,0.07,-83.84
jky_226827,6685,6f,1320,1207,6f,298,13,9,16,23,0.76,0.04,-70.0
jky_226827,6685,2m2f,3960,3621,18f,262,10,8,18,21,0.54,0.04,-175.37
jky_226827,6685,1m4f,2640,2414,12f,248,9,15,12,16,0.54,0.04,-155.92
jky_226827,6685,2m6f,4840,4426,22f,204,10,14,7,15,0.66,0.05,-120.62
jky_226827,6685,2m1f,3740,3420,17f,193,12,14,12,10,0.93,0.06,-32.25
jky_226827,6685,1m2f,2200,2012,10f,183,9,6,9,13,0.93,0.05,-110.0
jky_226827,6685,5f,1100,1006,5f,158,3,5,10,5,0.33,0.02,-142.25
jky_226827,6685,1m2½f,2350,2149,10.5f,146,5,9,14,13,0.46,0.03,-113.5
jky_226827,6685,2m3f,4180,3822,19f,133,4,10,4,6,0.44,0.03,-115.5
jky_226827,6685,2m½f,3630,3319,16.5f,107,5,3,5,6,0.72,0.05,-76.0
jky_226827,6685,1m1½f,2110,1929,9.5f,99,2,5,6,12,0.26,0.02,-91.93
jky_226827,6685,2m5f,4620,4225,21f,88,6,5,4,7,0.82,0.07,-54.92
jky_226827,6685,2m7f,5004,4576,23f,68,3,5,2,3,0.55,0.04,3.0
jky_226827,6685,3m1f,5500,5029,25f,67,2,4,7,7,0.38,0.03,-59.3
jky_226827,6685,1m1f,1981,1811,9f,64,3,2,5,7,0.89,0.05,4.0
jky_226827,6685,1m6f,3080,2816,14f,63,7,1,3,8,1.64,0.11,-16.12
jky_226827,6685,7½f,1651,1510,7.5f,60,1,3,5,5,0.28,0.02,-34.0
jky_226827,6685,2m6½f,4952,4528,22.5f,58,1,4,2,4,0.29,0.02,-50.0
jky_226827,6685,2m5½f,4760,4353,21.5f,52,0,2,2,1,0.0,0.0,-52.0
jky_226827,6685,2m3½f,4266,3901,19.5f,48,1,0,4,1,0.36,0.02,-42.0
jky_226827,6685,1m4½f,2744,2509,12.5f,46,3,2,1,2,1.2,0.07,-22.0
