jockey_id,total_rides,course,course_id,region,rides,1st,2nd,3rd,4th,a/e,win_%,1_pl
jky_284706,2008,Listowel (IRE),crs_4940,IRE,26,1,1,4,0,0.54,0.04,-9.0
jky_284706,2008,Southwell (AW),crs_10244,GB,19,2,2,4,2,0.8,0.11,-2.5
jky_284706,2008,Doncaster,crs_390,GB,18,1,3,4,1,0.53,0.06,-10.0
jky_284706,2008,Pontefract,crs_1196,GB,18,1,2,0,2,0.66,0.06,-9.0
jky_284706,2008,Nottingham,crs_1040,GB,18,0,3,1,3,0.0,0.0,-18.0
jky_284706,2008,Chelmsford (AW),crs_28158,GB,16,0,1,1,3,0.0,0.0,-16.0
jky_284706,2008,Lingfield (AW),crs_10218,GB,16,2,0,4,3,0.91,0.12,-4.5
jky_284706,2008,Lingfield,crs_806,GB,13,0,4,3,1,0.0,0.0,-13.0
jky_284706,2008,Sligo (IRE),crs_5122,IRE,11,0,1,0,1,0.0,0.0,-11.0
jky_284706,2008,Meydan (UAE),crs_32006,UAE,11,0,0,0,2,0.0,0.0,-11.0
jky_284706,2008,Yarmouth,crs_2704,GB,11,1,0,2,0,0.75,0.09,-7.0
jky_284706,2008,Jebel Ali (UAE),crs_14690,UAE,11,1,0,2,0,1.19,0.09,-1.0
jky_284706,2008,Haydock,crs_598,GB,8,0,1,0,0,0.0,0.0,-8.0
jky_284706,2008,Newmarket (July),crs_4524,GB,8,0,1,0,1,0.0,0.0,-8.0
jky_284706,2008,Newmarket,crs_988,GB,7,0,0,0,0,0.0,0.0,-7.0
jky_284706,2008,Ascot,crs_52,GB,6,0,0,0,2,0.0,0.0,-6.0
jky_284706,2008,Goodwood,crs_546,GB,6,1,0,0,1,2.87,0.17,2.5
jky_284706,2008,Ballinrobe (IRE),crs_4550,IRE,6,0,1,0,1,0.0,0.0,-6.0
jky_284706,2008,Kempton (AW),crs_28054,GB,4,0,2,0,0,0.0,0.0,-4.0
jky_284706,2008,Bath,crs_130,GB,4,0,0,0,1,0.0,0.0,-4.0
jky_284706,2008,Newbury,crs_936,GB,4,0,0,0,0,0.0,0.0,-4.0
jky_284706,2008,Punchestown (IRE),crs_5070,IRE,3,0,0,0,0,0.0,0.0,-3.0
jky_284706,2008,Epsom,crs_442,GB,3,0,0,2,0,0.0,0.0,-3.0
jky_284706,2008,Tramore (IRE),crs_5200,IRE,3,0,0,0,0,0.0,0.0,-3.0
jky_284706,2008,Clonmel (IRE),crs_4602,IRE,3,0,0,0,0,0.0,0.0,-3.0
jky_284706,2008,Chepstow,crs_312,GB,3,0,0,0,1,0.0,0.0,-3.0
jky_284706,2008,Leicester,crs_780,GB,2,1,0,1,0,3.08,0.5,24.0
jky_284706,2008,Windsor,crs_2418,GB,2,0,0,0,1,0.0,0.0,-2.0
jky_284706,2008,Sandown,crs_1404,GB,2,0,0,0,1,0.0,0.0,-2.0
jky_284706,2008,Wexford (IRE),crs_5226,IRE,1,0,0,0,0,0.0,0.0,-1.0
jky_284706,2008,Wetherby,crs_2262,GB,1,0,1,0,0,0.0,0.0,-1.0
jky_280029,5540,Wolverhampton (AW),crs_13338,GB,746,88,84,89,87,0.89,0.12,-215.64
jky_280029,5540,Kempton (AW),crs_28054,GB,721,60,79,66,86,0.82,0.08,-246.92
jky_280029,5540,Chelmsford (AW),crs_28158,GB,586,83,64,68,68,1.05,0.14,161.61
jky_280029,5540,Lingfield (AW),crs_10218,GB,576,58,57,65,73,0.87,0.1,-173.05
jky_280029,5540,Southwell (AW),crs_10244,GB,269,36,42,18,38,0.88,0.13,-69.32
jky_280029,5540,Yarmouth,crs_2704,GB,221,25,27,35,19,0.87,0.11,-79.96
jky_280029,5540,Newcastle (AW),crs_35178,GB,187,19,29,21,19,0.69,0.1,-59.48
jky_280029,5540,Windsor,crs_2418,GB,174,18,12,16,20,0.94,0.1,-70.41
jky_280029,5540,Newmarket (July),crs_4524,GB,154,15,18,19,22,0.83,0.1,-11.55
jky_280029,5540,Newmarket,crs_988,GB,143,11,8,9,17,1.15,0.08,7.25
jky_280029,5540,Bath,crs_130,GB,138,12,20,15,21,0.69,0.09,-70.67
jky_280029,5540,Doncaster,crs_390,GB,128,12,11,14,12,0.87,0.09,-40.75
jky_280029,5540,Newbury,crs_936,GB,121,9,9,15,8,0.96,0.07,-5.67
jky_280029,5540,Leicester,crs_780,GB,110,8,10,14,10,0.56,0.07,-60.83
jky_280029,5540,Goodwood,crs_546,GB,108,8,7,19,7,0.79,0.07,-61.62
jky_280029,5540,Chepstow,crs_312,GB,102,17,13,10,13,1.31,0.17,23.83
jky_280029,5540,Brighton,crs_182,GB,100,6,10,12,22,0.51,0.06,-65.92
jky_280029,5540,Salisbury,crs_1352,GB,96,6,11,8,14,0.57,0.06,-49.1
jky_280029,5540,Sandown,crs_1404,GB,95,8,7,10,8,0.79,0.08,-25.0
jky_280029,5540,Nottingham,crs_1040,GB,93,16,7,10,6,1.42,0.17,10.93
jky_280029,5540,Ascot,crs_52,GB,79,4,6,3,6,0.63,0.05,-49.25
jky_280029,5540,Haydock,crs_598,GB,66,12,7,5,9,1.41,0.18,90.5
jky_280029,5540,Lingfield,crs_806,GB,64,10,7,7,12,1.18,0.16,59.75
jky_280029,5540,Ffos Las,crs_31512,GB,61,7,5,9,5,0.83,0.11,-17.19
jky_280029,5540,Epsom,crs_442,GB,57,9,8,3,6,1.15,0.16,14.19
jky_280029,5540,York,crs_2782,GB,41,0,7,2,4,0.0,0.0,-41.0
jky_280029,5540,Beverley,crs_156,GB,41,6,7,8,3,0.75,0.15,-23.19
jky_280029,5540,Ripon,crs_1274,GB,35,7,2,4,3,1.33,0.2,-2.84
jky_280029,5540,Thirsk,crs_2080,GB,29,3,2,3,2,0.82,0.1,-17.0
jky_280029,5540,Pontefract,crs_1196,GB,27,1,4,5,2,0.31,0.04,-1.0
jky_280029,5540,Chester,crs_338,GB,26,2,3,4,1,0.77,0.08,-10.5
jky_280029,5540,Meydan (UAE),crs_32006,UAE,26,3,1,2,2,1.03,0.12,-17.43
jky_280029,5540,Ayr,crs_78,GB,24,3,2,5,2,0.87,0.12,-13.5
jky_280029,5540,Catterick,crs_260,GB,23,3,2,2,3,0.85,0.13,-6.0
jky_280029,5540,Redcar,crs_1222,GB,21,2,3,2,4,0.64,0.1,-6.75
jky_280029,5540,Carlisle,crs_208,GB,17,3,1,2,2,1.14,0.18,-2.25
jky_280029,5540,Musselburgh,crs_416,GB,12,1,1,2,0,0.86,0.08,-5.5
jky_280029,5540,Wetherby,crs_2262,GB,6,0,1,0,1,0.0,0.0,-6.0
jky_280029,5540,Jebel Ali (UAE),crs_14690,UAE,3,0,0,0,0,0.0,0.0,-3.0
jky_280029,5540,Chantilly (FR),crs_5304,FR,3,0,0,2,1,0.0,0.0,-3.0
jky_280029,5540,Hamilton,crs_572,GB,2,0,1,0,0,0.0,0.0,-2.0
jky_280029,5540,Deauville (FR),crs_5356,FR,2,0,0,0,2,0.0,0.0,-2.0
jky_280029,5540,Saint-Cloud (FR),crs_5694,FR,1,0,0,0,0,0.0,0.0,-1.0
jky_280029,5540,Dortmund (GER),crs_6422,GER,1,1,0,0,0,4.7,1.0,3.7
jky_280029,5540,Longchamp (FR),crs_5486,FR,1,0,0,0,0,0.0,0.0,-1.0
jky_280029,5540,Riyadh (KSA),crs_26416,KSA,1,0,0,0,0,0.0,0.0,-1.0
jky_280029,5540,Warwick,crs_2210,GB,1,0,0,0,1,0.0,0.0,-1.0
jky_280029,5540,Newcastle,crs_962,GB,1,0,0,0,1,0.0,0.0,-1.0
jky_280029,5540,Dundalk (AW) (IRE),crs_29588,IRE,1,0,0,0,0,0.0,0.0,-1.0
jky_278403,4679,Wolverhampton (AW),crs_13338,GB,715,57,82,68,72,0.75,0.08,-303.46
jky_278403,4679,Chelmsford (AW),crs_28158,GB,558,43,66,61,73,0.71,0.08,-216.0
jky_278403,4679,Kempton (AW),crs_28054,GB,489,40,42,45,41,0.88,0.08,-92.28
jky_278403,4679,Lingfield (AW),crs_10218,GB,465,30,54,48,47,0.63,0.06,-254.37
jky_278403,4679,Southwell (AW),crs_10244,GB,280,25,27,28,25,0.83,0.09,-78.25
jky_278403,4679,Yarmouth,crs_2704,GB,221,19,27,23,25,0.85,0.09,-80.94
jky_278403,4679,Newcastle (AW),crs_35178,GB,202,33,21,23,17,1.08,0.16,-15.0
jky_278403,4679,Newmarket (July),crs_4524,GB,143,11,21,20,15,0.82,0.08,4.12
jky_278403,4679,Bath,crs_130,GB,141,19,17,16,9,1.08,0.13,17.67
jky_278403,4679,Leicester,crs_780,GB,126,11,8,9,19,0.91,0.09,-16.5
jky_278403,4679,Windsor,crs_2418,GB,115,5,8,17,13,0.48,0.04,-77.38
jky_278403,4679,Newmarket,crs_988,GB,104,11,6,4,9,1.42,0.11,-12.5
jky_278403,4679,Brighton,crs_182,GB,103,7,12,12,15,0.61,0.07,-53.87
jky_278403,4679,Lingfield,crs_806,GB,89,13,15,9,13,1.24,0.15,16.58
jky_278403,4679,Nottingham,crs_1040,GB,82,6,10,6,10,0.66,0.07,-48.0
jky_278403,4679,Newbury,crs_936,GB,74,3,8,3,9,0.54,0.04,-51.25
jky_278403,4679,Ascot,crs_52,GB,71,5,6,4,6,0.83,0.07,-42.5
jky_278403,4679,Salisbury,crs_1352,GB,69,5,9,6,6,0.63,0.07,-50.0
jky_278403,4679,Chepstow,crs_312,GB,65,8,9,6,8,0.99,0.12,-7.0
jky_278403,4679,Doncaster,crs_390,GB,65,10,5,4,8,1.42,0.15,-16.8
jky_278403,4679,Goodwood,crs_546,GB,61,5,10,8,4,0.83,0.08,-12.5
jky_278403,4679,Haydock,crs_598,GB,52,7,5,4,3,1.25,0.13,65.5
jky_278403,4679,Chester,crs_338,GB,47,2,4,8,4,0.44,0.04,-34.5
jky_278403,4679,Epsom,crs_442,GB,40,3,4,6,3,0.64,0.07,-25.47
jky_278403,4679,Sandown,crs_1404,GB,36,4,2,5,3,1.13,0.11,-10.87
jky_278403,4679,Redcar,crs_1222,GB,35,2,8,3,2,0.47,0.06,-29.52
jky_278403,4679,York,crs_2782,GB,30,4,2,1,2,1.8,0.13,20.0
jky_278403,4679,Thirsk,crs_2080,GB,25,2,2,3,3,0.46,0.08,-15.0
jky_278403,4679,Ripon,crs_1274,GB,25,3,1,1,1,1.07,0.12,1.75
jky_278403,4679,Pontefract,crs_1196,GB,22,5,2,2,3,1.72,0.23,2.38
jky_278403,4679,Ffos Las,crs_31512,GB,20,4,6,1,3,0.87,0.2,-8.67
jky_278403,4679,Carlisle,crs_208,GB,19,4,1,2,3,1.14,0.21,-5.18
jky_278403,4679,Beverley,crs_156,GB,15,3,1,3,2,1.07,0.2,2.23
jky_278403,4679,Wetherby,crs_2262,GB,12,1,0,3,0,0.75,0.08,-1.0
jky_278403,4679,Catterick,crs_260,GB,12,3,0,0,1,1.72,0.25,1.25
jky_278403,4679,Musselburgh,crs_416,GB,11,2,0,0,0,1.26,0.18,-4.25
jky_278403,4679,Ayr,crs_78,GB,7,1,0,0,0,1.46,0.14,12.0
jky_278403,4679,Hamilton,crs_572,GB,7,1,1,0,1,0.92,0.14,-4.12
jky_278403,4679,Deauville (FR),crs_5356,FR,4,0,0,0,2,0.0,0.0,-4.0
jky_278403,4679,Meydan (UAE),crs_32006,UAE,4,0,1,0,0,0.0,0.0,-4.0
jky_278403,4679,Dundalk (AW) (IRE),crs_29588,IRE,3,0,0,0,3,0.0,0.0,-3.0
jky_278403,4679,L'Ancresse (GUE),crs_26884,GUE,2,0,0,0,0,0.0,0.0,-2.0
jky_278403,4679,Longchamp (FR),crs_5486,FR,2,0,0,1,0,0.0,0.0,-2.0
jky_278403,4679,Naas (IRE),crs_4992,IRE,2,1,0,0,0,5.79,0.5,6.0
jky_278403,4679,Clairefontaine (FR),crs_6552,FR,2,0,1,0,0,0.0,0.0,-2.0
jky_278403,4679,Toulouse (FR),crs_6032,FR,1,0,0,0,0,0.0,0.0,-1.0
jky_278403,4679,Dusseldorf (GER),crs_6240,GER,1,1,0,0,0,8.8,1.0,7.8
jky_278403,4679,Bro Park (SWE),crs_35334,SWE,1,0,1,0,0,0.0,0.0,-1.0
jky_278403,4679,Curragh (IRE),crs_4628,IRE,1,0,0,0,0,0.0,0.0,-1.0
jky_278403,4679,Keeneland (USA),crs_7826,USA,1,0,0,0,0,0.0,0.0,-1.0
jky_278403,4679,Saint-Cloud (FR),crs_5694,FR,1,0,1,0,0,0.0,0.0,-1.0
jky_278403,4679,Chantilly (FR),crs_5304,FR,1,0,0,0,0,0.0,0.0,-1.0
jky_285711,1396,Newcastle (AW),crs_35178,GB,370,39,29,34,46,1.01,0.11,13.08
jky_285711,1396,Wolverhampton (AW),crs_13338,GB,192,19,23,19,19,0.93,0.1,-68.59
jky_285711,1396,Southwell (AW),crs_10244,GB,126,12,13,13,13,0.8,0.1,-47.99
jky_285711,1396,Catterick,crs_260,GB,89,4,10,6,8,0.45,0.04,-66.12
jky_285711,1396,Beverley,crs_156,GB,84,5,3,9,8,0.71,0.06,-60.67
jky_285711,1396,Redcar,crs_1222,GB,62,3,5,2,7,0.8,0.05,-33.0
jky_285711,1396,Thirsk,crs_2080,GB,59,8,1,4,3,1.86,0.14,14.5
jky_285711,1396,Hamilton,crs_572,GB,54,5,5,8,7,0.75,0.09,165.0
jky_285711,1396,Ayr,crs_78,GB,53,5,7,10,6,0.72,0.09,-28.55
jky_285711,1396,Musselburgh,crs_416,GB,42,3,4,6,7,0.52,0.07,-21.5
jky_285711,1396,Doncaster,crs_390,GB,39,0,5,3,1,0.0,0.0,-39.0
jky_285711,1396,York,crs_2782,GB,36,3,1,1,4,1.48,0.08,18.0
jky_285711,1396,Nottingham,crs_1040,GB,30,4,3,4,3,1.35,0.13,4.25
jky_285711,1396,Carlisle,crs_208,GB,29,3,2,4,3,1.02,0.1,-2.5
jky_285711,1396,Pontefract,crs_1196,GB,25,2,4,3,3,0.8,0.08,-12.5
jky_285711,1396,Ripon,crs_1274,GB,22,1,1,2,2,0.46,0.05,-5.0
jky_285711,1396,Haydock,crs_598,GB,16,2,2,2,1,0.95,0.12,-8.05
jky_285711,1396,Leicester,crs_780,GB,12,0,1,2,2,0.0,0.0,-12.0
jky_285711,1396,Chester,crs_338,GB,12,1,1,0,1,1.17,0.08,-3.5
jky_285711,1396,Wetherby,crs_2262,GB,10,1,0,0,2,1.74,0.1,-1.0
jky_285711,1396,Chelmsford (AW),crs_28158,GB,7,0,2,0,2,0.0,0.0,-7.0
jky_285711,1396,Chepstow,crs_312,GB,6,0,0,0,1,0.0,0.0,-6.0
jky_285711,1396,Lingfield (AW),crs_10218,GB,5,1,0,0,1,2.99,0.2,4.0
jky_285711,1396,Kempton (AW),crs_28054,GB,4,0,0,0,0,0.0,0.0,-4.0
jky_285711,1396,Ascot,crs_52,GB,3,0,0,0,0,0.0,0.0,-3.0
jky_285711,1396,Sedgefield,crs_1482,GB,2,0,0,0,0,0.0,0.0,-2.0
jky_285711,1396,Newbury,crs_936,GB,2,0,0,0,0,0.0,0.0,-2.0
jky_285711,1396,Bath,crs_130,GB,2,0,0,0,0,0.0,0.0,-2.0
jky_285711,1396,Newmarket,crs_988,GB,2,0,0,0,1,0.0,0.0,-2.0
jky_285711,1396,Epsom,crs_442,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_292752,1087,Newcastle (AW),crs_35178,GB,254,33,32,35,29,0.92,0.13,-49.85
jky_292752,1087,Wolverhampton (AW),crs_13338,GB,136,18,13,11,14,1.09,0.13,68.33
jky_292752,1087,Southwell (AW),crs_10244,GB,89,15,10,13,8,1.18,0.17,-12.21
jky_292752,1087,Catterick,crs_260,GB,48,2,2,7,5,0.37,0.04,-9.5
jky_292752,1087,Chelmsford (AW),crs_28158,GB,47,2,5,4,5,0.4,0.04,-27.67
jky_292752,1087,Musselburgh,crs_416,GB,44,3,4,11,4,0.53,0.07,-26.25
jky_292752,1087,Ayr,crs_78,GB,41,5,4,6,7,1.1,0.12,5.0
jky_292752,1087,Lingfield (AW),crs_10218,GB,39,6,4,5,7,1.06,0.15,-6.67
jky_292752,1087,Hamilton,crs_572,GB,38,5,5,5,5,0.9,0.13,-6.84
jky_292752,1087,Beverley,crs_156,GB,30,2,9,1,3,0.58,0.07,-8.0
jky_292752,1087,Doncaster,crs_390,GB,29,3,4,2,2,0.82,0.1,-4.25
jky_292752,1087,Kempton (AW),crs_28054,GB,29,4,1,5,2,1.3,0.14,-4.0
jky_292752,1087,Ripon,crs_1274,GB,26,0,4,4,2,0.0,0.0,-26.0
jky_292752,1087,Carlisle,crs_208,GB,22,2,2,4,4,0.75,0.09,-10.25
jky_292752,1087,Redcar,crs_1222,GB,22,3,0,1,2,1.08,0.14,-1.09
jky_292752,1087,York,crs_2782,GB,21,0,1,3,1,0.0,0.0,-21.0
jky_292752,1087,Thirsk,crs_2080,GB,18,0,2,0,0,0.0,0.0,-18.0
jky_292752,1087,Pontefract,crs_1196,GB,18,2,1,3,2,0.82,0.11,-10.7
jky_292752,1087,Nottingham,crs_1040,GB,15,0,2,1,0,0.0,0.0,-15.0
jky_292752,1087,Haydock,crs_598,GB,15,3,3,1,0,1.48,0.2,4.5
jky_292752,1087,Newmarket (July),crs_4524,GB,14,4,2,1,2,2.02,0.29,5.25
jky_292752,1087,Yarmouth,crs_2704,GB,13,1,2,1,0,0.71,0.08,-3.0
jky_292752,1087,Bath,crs_130,GB,10,0,2,3,1,0.0,0.0,-10.0
jky_292752,1087,Leicester,crs_780,GB,10,1,3,0,0,0.65,0.1,-1.0
jky_292752,1087,Sandown,crs_1404,GB,8,2,2,0,3,1.64,0.25,4.0
jky_292752,1087,Goodwood,crs_546,GB,7,1,1,1,1,1.13,0.14,-3.75
jky_292752,1087,Chester,crs_338,GB,6,0,1,0,2,0.0,0.0,-6.0
jky_292752,1087,Brighton,crs_182,GB,6,0,1,0,3,0.0,0.0,-6.0
jky_292752,1087,Newmarket,crs_988,GB,6,0,0,0,1,0.0,0.0,-6.0
jky_292752,1087,Lingfield,crs_806,GB,5,1,0,1,0,1.22,0.2,-2.25
jky_292752,1087,Newbury,crs_936,GB,5,1,0,2,0,1.4,0.2,-2.62
jky_292752,1087,Wetherby,crs_2262,GB,4,1,1,1,0,1.4,0.25,-0.75
jky_292752,1087,Windsor,crs_2418,GB,4,0,1,0,0,0.0,0.0,-4.0
jky_292752,1087,Ascot,crs_52,GB,4,0,0,0,1,0.0,0.0,-4.0
jky_292752,1087,Chepstow,crs_312,GB,2,0,0,0,1,0.0,0.0,-2.0
jky_292752,1087,Ffos Las,crs_31512,GB,1,0,0,1,0,0.0,0.0,-1.0
jky_292752,1087,Salisbury,crs_1352,GB,1,0,1,0,0,0.0,0.0,-1.0
jky_277695,3332,Newcastle (AW),crs_35178,GB,615,39,69,68,57,0.67,0.06,-282.89
jky_277695,3332,Hamilton,crs_572,GB,276,34,28,28,32,1.2,0.12,-54.75
jky_277695,3332,Musselburgh,crs_416,GB,235,18,24,28,27,0.63,0.08,-124.82
jky_277695,3332,Beverley,crs_156,GB,224,24,18,24,24,1.13,0.11,27.78
jky_277695,3332,Redcar,crs_1222,GB,211,16,14,16,20,0.94,0.08,-37.5
jky_277695,3332,Ayr,crs_78,GB,205,10,23,22,27,0.52,0.05,-119.72
jky_277695,3332,Thirsk,crs_2080,GB,168,5,11,15,18,0.35,0.03,-82.0
jky_277695,3332,York,crs_2782,GB,153,12,10,1,12,1.09,0.08,-46.92
jky_277695,3332,Doncaster,crs_390,GB,142,14,7,17,22,1.19,0.1,68.25
jky_277695,3332,Southwell (AW),crs_10244,GB,141,13,16,14,11,0.98,0.09,-18.12
jky_277695,3332,Ripon,crs_1274,GB,137,10,7,15,16,0.75,0.07,-61.87
jky_277695,3332,Wolverhampton (AW),crs_13338,GB,131,11,14,16,12,0.87,0.08,-37.75
jky_277695,3332,Catterick,crs_260,GB,122,6,17,12,17,0.56,0.05,-74.25
jky_277695,3332,Carlisle,crs_208,GB,108,9,7,10,14,0.82,0.08,-40.75
jky_277695,3332,Pontefract,crs_1196,GB,62,5,7,5,7,0.81,0.08,7.5
jky_277695,3332,Haydock,crs_598,GB,54,2,6,4,4,0.4,0.04,-35.5
jky_277695,3332,Nottingham,crs_1040,GB,42,1,3,6,7,0.25,0.02,-34.5
jky_277695,3332,Chester,crs_338,GB,37,2,2,4,7,0.57,0.05,-26.5
jky_277695,3332,Chelmsford (AW),crs_28158,GB,25,0,3,1,4,0.0,0.0,-25.0
jky_277695,3332,Meydan (UAE),crs_32006,UAE,25,1,5,2,1,0.62,0.04,9.0
jky_277695,3332,Leicester,crs_780,GB,25,0,2,3,5,0.0,0.0,-25.0
jky_277695,3332,Ascot,crs_52,GB,23,1,1,1,1,0.91,0.04,-18.0
jky_277695,3332,Wetherby,crs_2262,GB,21,0,0,1,3,0.0,0.0,-21.0
jky_277695,3332,Kempton (AW),crs_28054,GB,16,1,2,2,1,0.62,0.06,-7.5
jky_277695,3332,Windsor,crs_2418,GB,15,4,3,2,1,1.41,0.27,6.5
jky_277695,3332,Lingfield (AW),crs_10218,GB,15,1,4,1,1,0.6,0.07,-6.0
jky_277695,3332,Yarmouth,crs_2704,GB,15,3,3,0,3,1.51,0.2,0.83
jky_277695,3332,Newcastle,crs_962,GB,13,2,1,1,1,1.68,0.15,2.5
jky_277695,3332,Goodwood,crs_546,GB,12,0,0,4,0,0.0,0.0,-12.0
jky_277695,3332,Newmarket,crs_988,GB,10,2,0,1,0,2.07,0.2,2.5
jky_277695,3332,Bath,crs_130,GB,9,0,2,3,1,0.0,0.0,-9.0
jky_277695,3332,Newmarket (July),crs_4524,GB,8,0,0,1,1,0.0,0.0,-8.0
jky_277695,3332,Newbury,crs_936,GB,7,2,0,0,2,3.71,0.29,9.0
jky_277695,3332,Sandown,crs_1404,GB,5,1,0,1,0,1.61,0.2,-0.5
jky_277695,3332,Lingfield,crs_806,GB,4,3,1,0,0,3.12,0.75,10.25
jky_277695,3332,Ffos Las,crs_31512,GB,4,3,0,0,0,3.62,0.75,19.83
jky_277695,3332,Chepstow,crs_312,GB,4,0,1,1,2,0.0,0.0,-4.0
jky_277695,3332,Chantilly (FR),crs_5304,FR,3,0,0,0,0,0.0,0.0,-3.0
jky_277695,3332,Jebel Ali (UAE),crs_14690,UAE,3,0,0,0,0,0.0,0.0,-3.0
jky_277695,3332,Brighton,crs_182,GB,2,0,1,0,0,0.0,0.0,-2.0
jky_277695,3332,Epsom,crs_442,GB,2,0,0,0,1,0.0,0.0,-2.0
jky_277695,3332,Salisbury,crs_1352,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_277695,3332,Keeneland (USA),crs_7826,USA,1,0,0,1,0,0.0,0.0,-1.0
jky_277695,3332,Navan (IRE),crs_5018,IRE,1,0,0,0,1,0.0,0.0,-1.0
jky_275571,5905,Kempton (AW),crs_28054,GB,945,113,114,104,118,0.92,0.12,-140.88
jky_275571,5905,Wolverhampton (AW),crs_13338,GB,779,106,100,79,86,0.92,0.14,-166.49
jky_275571,5905,Lingfield (AW),crs_10218,GB,586,69,90,69,82,0.82,0.12,-231.64
jky_275571,5905,Chelmsford (AW),crs_28158,GB,572,62,78,68,71,0.79,0.11,-175.82
jky_275571,5905,Southwell (AW),crs_10244,GB,372,67,47,51,36,1.14,0.18,-20.43
jky_275571,5905,Yarmouth,crs_2704,GB,272,31,31,31,37,0.9,0.11,-22.42
jky_275571,5905,Newcastle (AW),crs_35178,GB,250,41,29,38,31,0.86,0.16,11.83
jky_275571,5905,Windsor,crs_2418,GB,186,10,13,23,26,0.51,0.05,-137.42
jky_275571,5905,Doncaster,crs_390,GB,174,27,20,27,28,1.05,0.16,-2.79
jky_275571,5905,Nottingham,crs_1040,GB,166,12,23,19,22,0.63,0.07,-91.71
jky_275571,5905,Chepstow,crs_312,GB,124,7,19,17,12,0.5,0.06,-80.17
jky_275571,5905,Bath,crs_130,GB,123,21,18,13,12,1.19,0.17,8.25
jky_275571,5905,Leicester,crs_780,GB,122,18,13,14,18,1.0,0.15,-8.17
jky_275571,5905,Newmarket (July),crs_4524,GB,116,8,11,16,11,0.62,0.07,-44.82
jky_275571,5905,Newmarket,crs_988,GB,104,5,6,4,10,0.62,0.05,-75.75
jky_275571,5905,Lingfield,crs_806,GB,97,9,11,9,11,0.65,0.09,-54.75
jky_275571,5905,Brighton,crs_182,GB,95,17,16,12,8,1.12,0.18,23.4
jky_275571,5905,Goodwood,crs_546,GB,81,7,13,12,8,0.55,0.09,-36.04
jky_275571,5905,Newbury,crs_936,GB,79,6,3,8,9,0.84,0.08,-8.3
jky_275571,5905,Haydock,crs_598,GB,79,1,13,13,10,0.11,0.01,-70.0
jky_275571,5905,Ascot,crs_52,GB,73,1,7,4,6,0.18,0.01,-64.0
jky_275571,5905,York,crs_2782,GB,70,7,9,6,3,0.83,0.1,-18.25
jky_275571,5905,Salisbury,crs_1352,GB,60,7,13,5,6,0.79,0.12,-25.3
jky_275571,5905,Sandown,crs_1404,GB,53,7,2,2,5,1.39,0.13,-1.0
jky_275571,5905,Ffos Las,crs_31512,GB,52,8,5,5,10,1.09,0.15,-3.34
jky_275571,5905,Chester,crs_338,GB,47,2,7,4,8,0.33,0.04,-34.75
jky_275571,5905,Redcar,crs_1222,GB,38,7,6,2,4,1.02,0.18,-2.55
jky_275571,5905,Epsom,crs_442,GB,28,3,5,4,4,0.89,0.11,-2.0
jky_275571,5905,Pontefract,crs_1196,GB,25,3,4,7,2,0.83,0.12,5.5
jky_275571,5905,Meydan (UAE),crs_32006,UAE,23,4,2,1,4,1.4,0.17,12.5
jky_275571,5905,Beverley,crs_156,GB,23,4,3,3,3,1.08,0.17,1.38
jky_275571,5905,Catterick,crs_260,GB,13,4,1,2,0,1.89,0.31,9.26
jky_275571,5905,Jebel Ali (UAE),crs_14690,UAE,12,2,0,1,1,2.38,0.17,1.0
jky_275571,5905,Ripon,crs_1274,GB,12,1,2,0,3,0.47,0.08,3.0
jky_275571,5905,Ayr,crs_78,GB,7,0,1,1,1,0.0,0.0,-7.0
jky_275571,5905,Hamilton,crs_572,GB,7,0,2,0,3,0.0,0.0,-7.0
jky_275571,5905,Wetherby,crs_2262,GB,5,0,0,1,0,0.0,0.0,-5.0
jky_275571,5905,Carlisle,crs_208,GB,5,0,3,0,0,0.0,0.0,-5.0
jky_275571,5905,Warwick,crs_2210,GB,4,0,0,1,0,0.0,0.0,-4.0
jky_275571,5905,Thirsk,crs_2080,GB,3,1,2,0,0,0.91,0.33,-1.5
jky_275571,5905,Longchamp (FR),crs_5486,FR,3,0,0,0,0,0.0,0.0,-3.0
jky_275571,5905,Musselburgh,crs_416,GB,3,2,1,0,0,3.93,0.67,14.0
jky_275571,5905,Kenilworth (SAF),crs_13208,SAF,3,1,0,0,1,4.19,0.33,31.0
jky_275571,5905,Saint-Cloud (FR),crs_5694,FR,3,1,1,1,0,2.97,0.33,2.9
jky_275571,5905,Folkestone,crs_494,GB,2,0,0,0,0,0.0,0.0,-2.0
jky_275571,5905,Curragh (IRE),crs_4628,IRE,2,0,1,1,0,0.0,0.0,-2.0
jky_275571,5905,Deauville (FR),crs_5356,FR,2,0,0,1,0,0.0,0.0,-2.0
jky_275571,5905,Fontainebleau (FR),crs_5434,FR,1,0,0,0,0,0.0,0.0,-1.0
jky_275571,5905,Bro Park (SWE),crs_35334,SWE,1,0,0,0,1,0.0,0.0,-1.0
jky_275571,5905,Arlington Park (USA),crs_7176,USA,1,0,1,0,0,0.0,0.0,-1.0
jky_275571,5905,Newcastle,crs_962,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_275571,5905,Greyville (SAF),crs_11726,SAF,1,0,0,0,0,0.0,0.0,-1.0
